company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,1804,44,1641,0,114,-446
中信建投,1552,468,615,-11,595,8
国泰君安,1391,-97,4383,-182,673,-513
华泰期货,983,-2,0,0,0,0
浙商期货,896,-22,0,0,0,0
国金期货,862,52,0,0,140,-107
金信期货,815,11,0,0,0,0
五矿期货,775,-17,764,-1,112,77
东吴期货,752,-65,0,0,164,-46
南华期货,718,8,0,0,0,0
中财期货,673,-168,0,0,285,-79
中信期货,660,3,2236,39,566,-333
东证期货,572,-19,1674,-10,769,-364
紫金天风,561,4,0,0,0,0
银河期货,497,-62,761,44,284,68
海通期货,490,-13,0,0,0,0
国海良时,486,5,0,0,0,0
华西期货,460,-4,0,0,0,0
国新国证期货,437,0,0,0,0,0
中粮期货,437,29,2637,78,133,-215
东方财富,0,0,0,0,185,-124
中泰期货,0,0,1664,-1,139,-87
中州期货,0,0,390,-3,0,0
国富期货,0,0,542,0,0,0
国投期货,0,0,937,1,0,0
安粮期货,0,0,665,-52,114,-1
宝城期货,0,0,0,0,105,33
格林大华,0,0,1601,49,124,-69
方正中期,0,0,459,-20,258,-81
招商期货,0,0,575,-27,295,-141
徽商期货,0,0,0,0,164,5
建信期货,0,0,423,0,0,0
广发期货,0,0,772,-12,209,10
申银万国,0,0,352,-8,0,0
金石期货,0,0,513,0,0,0
