company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,1929,57,3484,529,1422,-445
国泰君安（代客）,1639,2,3767,-202,756,62
东证期货（代客）,962,-41,2061,93,844,-244
华泰期货（代客）,876,0,1484,-62,376,-248
中泰期货（代客）,800,-78,785,83,529,60
南华期货（代客）,790,8,1076,-145,799,-105
东方财富（代客）,787,17,0,0,275,-19
方正中期（代客）,781,-48,0,0,216,-27
广发期货（代客）,775,27,473,-13,156,-91
银河期货（代客）,757,-6,0,0,202,-2
徽商期货（代客）,746,-10,0,0,230,-78
永安期货（代客）,715,-1,1800,5,132,-185
创元期货（代客）,673,-1,344,-7,0,0
中信建投（代客）,659,34,1484,38,186,-180
光大期货（代客）,625,-217,0,0,479,-413
平安期货（代客）,602,24,0,0,0,0
中辉期货（代客）,513,1,0,0,0,0
兴证期货（代客）,501,0,346,-6,0,0
中粮期货（代客）,487,19,1529,4,0,0
国海良时（代客）,479,2,0,0,0,0
国元期货（代客）,0,0,0,0,144,-87
中州期货（代客）,0,0,897,-3,0,0
国信期货（代客）,0,0,0,0,136,-2
信达期货（代客）,0,0,509,4,0,0
五矿期货（代客）,0,0,0,0,133,79
宝城期货（代客）,0,0,409,-7,0,0
宏源期货（代客）,0,0,0,0,228,-16
国投期货（代客）,0,0,844,-12,0,0
招商期货（代客）,0,0,435,8,0,0
格林大华（代客）,0,0,1883,2,0,0
江西瑞奇（代客）,0,0,352,-195,219,199
申银万国（代客）,0,0,0,0,182,41
首创京都（代客）,0,0,849,-1,0,0
