company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2602,-67,3182,154,1043,673
永安期货,2562,290,2638,106,622,341
中信期货,2197,25,3037,84,399,187
海通期货,1558,3,999,1,210,90
方正中期,1469,23,1281,13,256,135
长江期货,1273,-3,1156,-4,277,28
中信建投,1186,-23,943,4,219,102
招商期货,1168,27,1327,21,0,0
中粮期货,966,21,1978,42,199,8
东证期货,920,76,0,0,2102,725
南华期货,890,2,1744,0,0,0
中财期货,831,-10,0,0,0,0
广发期货,828,9,863,-8,201,150
中泰期货,652,-37,881,-1,200,79
华泰期货,632,159,1128,27,576,292
银河期货,622,-4,0,0,169,113
中州期货,573,13,1185,1,0,0
瑞达期货,533,-6,0,0,0,0
中原期货,493,-67,0,0,0,0
国信期货,453,-11,0,0,0,0
东吴期货,0,0,548,0,0,0
东方财富,0,0,0,0,169,94
国元期货,0,0,0,0,448,209
光大期货,0,0,503,6,0,0
华闻期货,0,0,0,0,432,280
国投期货,0,0,1674,3,0,0
格林大华,0,0,3701,76,0,0
国海良时,0,0,593,14,0,0
徽商期货,0,0,0,0,169,95
民生期货,0,0,0,0,218,185
浙商期货,0,0,0,0,236,170
财达期货,0,0,0,0,155,147
首创京都,0,0,872,0,0,0
