company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,4470,219,5088,17,4234,1914
中信期货,3284,-47,2975,-5,3302,522
方正中期,2417,-71,1790,87,1232,-330
南华期货,2326,4,3307,21,1679,-280
海通期货,2033,-69,1539,-104,1363,-389
招商期货,1880,-48,1619,-2,0,0
中信建投,1807,192,1743,30,1484,-60
华泰期货,1720,228,1303,15,1503,729
长江期货,1290,-8,1330,39,0,0
广发期货,1152,-221,0,0,895,221
光大期货,1141,170,1177,240,2130,358
中粮期货,1122,146,1578,-451,1125,-300
国海良时,1069,-55,0,0,0,0
东证期货,1066,-37,953,-153,5620,352
东方财富,843,-5,0,0,0,0
国元期货,841,-193,0,0,728,548
中泰期货,822,9,2213,-146,1569,288
银河期货,792,-20,0,0,0,0
浙商期货,658,18,0,0,733,77
国投期货,649,-39,872,55,0,0
中原期货,0,0,0,0,834,553
中州期货,0,0,1017,10,0,0
创元期货,0,0,987,1,0,0
徽商期货,0,0,0,0,796,154
宏源期货,0,0,0,0,668,386
平安期货,0,0,0,0,856,509
格林大华,0,0,1741,-38,0,0
永安期货,0,0,1751,134,0,0
瑞达期货,0,0,2120,-237,854,-773
首创京都,0,0,2045,15,833,505
