company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,1760,321,1641,199,560,467
国泰君安,1488,90,4565,240,1186,37
中信建投,1084,-50,626,281,587,296
华泰期货,985,34,0,0,0,0
浙商期货,918,104,0,0,0,0
中财期货,841,121,0,0,364,237
东吴期货,817,108,0,0,210,-305
国金期货,810,-159,0,0,247,130
金信期货,804,99,0,0,0,0
五矿期货,792,24,765,5,0,0
南华期货,710,40,0,0,0,0
中信期货,657,40,2197,57,899,-391
东证期货,591,-38,1684,9,1133,-866
银河期货,559,68,717,42,216,-341
紫金天风,557,16,0,0,0,0
海通期货,503,62,0,0,0,0
国海良时,481,3,0,0,0,0
华西期货,464,139,0,0,0,0
国新国证期货,437,56,0,0,0,0
光大期货,418,1,0,0,0,0
中原期货,0,0,0,0,181,0
东方财富,0,0,0,0,309,11
国投期货,0,0,936,-3,0,0
国富期货,0,0,542,0,0,0
兴证期货,0,0,0,0,307,289
中州期货,0,0,393,62,0,0
中粮期货,0,0,2559,126,348,81
中泰期货,0,0,1665,44,226,-27
华安期货,0,0,0,0,162,-51
安粮期货,0,0,717,55,0,0
格林大华,0,0,1552,125,193,-179
方正中期,0,0,479,194,339,86
招商期货,0,0,602,0,436,6
弘业期货,0,0,0,0,323,267
建信期货,0,0,423,2,0,0
广发期货,0,0,784,30,199,-36
申银万国,0,0,360,82,0,0
金石期货,0,0,513,20,0,0
