company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2044,16,3125,-8,334,101
中信期货,1693,-24,2523,-20,220,73
招商期货,1439,4,1266,1,59,4
海通期货,1393,0,1229,-2,156,44
南华期货,1328,4,1271,6,0,0
方正中期,1264,45,1053,17,78,25
中信建投,973,-1,1621,2,175,44
长江期货,942,5,850,5,56,-21
广发期货,843,-8,611,0,0,0
永安期货,824,46,284,23,75,-24
东方财富,444,14,0,0,44,-48
银河期货,391,30,314,-22,62,38
光大期货,357,12,0,0,0,0
宝城期货,316,2,273,-1,0,0
平安期货,300,1,543,-1,0,0
东证期货,288,-33,0,0,461,-21
国投期货,283,2,0,0,0,0
华安期货,272,3,0,0,0,0
中泰期货,258,8,1196,18,102,64
申银万国,257,13,0,0,0,0
创元期货,0,0,319,-9,0,0
中辉期货,0,0,0,0,153,102
中州期货,0,0,341,1,0,0
兴证期货,0,0,0,0,109,83
冠通期货,0,0,0,0,68,64
大地期货,0,0,0,0,52,52
国富期货,0,0,338,0,0,0
广州金控,0,0,0,0,52,50
建信期货,0,0,0,0,103,33
格林大华,0,0,462,99,111,54
正信期货,0,0,298,3,0,0
海证期货,0,0,0,0,75,64
首创京都,0,0,438,-1,0,0
