company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,4992,-205,9248,-138,7737,-2556
中信期货,4340,-37,6280,-419,3206,-1492
东方财富,4249,-379,0,0,4052,-2019
广发期货,3372,-104,2461,-15,3805,-371
东证期货,3370,-996,5533,-393,7847,-559
银河期货,3346,-449,2438,-459,3142,-2277
中信建投,3321,0,1677,-119,2637,-1080
方正中期,3196,37,1320,105,1968,-1281
徽商期货,2883,152,0,0,1995,-1100
中泰期货,2867,294,3257,282,4080,708
海通期货,2735,-590,1493,-758,5450,-1579
华泰期货,2446,2,3085,-23,2465,-1382
永安期货,2380,-61,3643,111,0,0
国投安信,2213,7,2344,-590,1455,-896
光大期货,2163,-75,0,0,1628,-386
平安期货,2015,-277,0,0,1648,-552
新湖期货,1610,-74,1955,-75,0,0
华闻期货,1284,-71,0,0,1720,-685
中辉期货,1243,123,0,0,0,0
申银万国,1213,-50,1814,-17,0,0
东吴期货,0,0,1580,-149,1949,161
兴证期货,0,0,1402,-173,0,0
中粮期货,0,0,2612,-101,0,0
中原期货,0,0,0,0,1461,-487
南华期货,0,0,1840,-54,0,0
浙商期货,0,0,0,0,1444,-918
格林大华,0,0,1700,-36,0,0
瑞达期货,0,0,2314,-75,0,0
渤海期货,0,0,0,0,1333,-218
