company,long,long_chg,short,short_chg,volume,volume_chg
华泰期货,3637,524,3654,344,4568,1028
中信期货,3619,329,6411,282,4175,661
东证期货,3404,422,3140,7,6597,1205
国泰君安,3247,272,3668,-248,8836,2622
银河期货,2778,92,2230,-8,2888,410
方正中期,2607,452,1672,376,3638,512
中泰期货,2550,184,2879,169,3259,1272
国信期货,2363,-68,1874,26,0,0
海通期货,1986,-37,1441,-33,2304,607
广发期货,1953,-180,1281,-122,1664,-318
东方财富,1943,-301,0,0,3291,789
中信建投,1903,-19,1409,-61,3546,-461
国投安信,1841,-153,3078,85,1894,836
浙商期货,1811,72,1674,-123,0,0
永安期货,1699,-290,2696,-225,0,0
徽商期货,1668,-259,0,0,1615,-49
招商期货,1657,-31,1923,53,1456,475
新湖期货,1636,79,1446,-72,2597,1036
兴证期货,1371,47,0,0,0,0
国元期货,1228,-2,0,0,0,0
东吴期货,0,0,0,0,1893,862
南华期货,0,0,1645,44,0,0
华闻期货,0,0,0,0,2013,185
华西期货,0,0,0,0,2364,320
中粮期货,0,0,3441,-36,0,0
中原期货,0,0,0,0,1718,-992
国富期货,0,0,0,0,1725,-299
瑞达期货,0,0,1636,-27,0,0
首创京都,0,0,1292,-113,0,0
