company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2319,71,3552,177,5726,-242
国泰期货,1994,92,2016,-37,4991,184
海通期货,1936,143,1656,181,6580,-1276
永安期货,1501,1,1586,63,1264,486
东方财富期货,1385,-6,0,0,3534,31
方正中期期货,1326,226,835,37,2451,-667
东证期货,1107,-366,1361,7,2819,-356
中粮期货,1106,57,5901,-188,0,0
银河期货,1081,56,681,201,2447,18
华泰期货,1061,58,1091,-157,2099,-207
华闻期货,1021,-336,1099,-376,5450,-617
国投安信期货,971,-61,4044,2,1257,-229
宏源期货,961,-90,0,0,0,0
中信建投期货,956,124,0,0,1951,-48
徽商期货,945,202,0,0,2297,-96
国信期货,911,-58,695,-105,2123,-42
东海期货,828,33,0,0,0,0
鲁证期货,785,227,0,0,1456,66
平安期货,703,205,0,0,1384,-56
兴证期货,667,80,0,0,0,0
中辉期货,0,0,0,0,1636,-161
东吴期货,0,0,0,0,1365,-258
南华期货,0,0,768,7,0,0
光大期货,0,0,550,32,1540,145
国富期货,0,0,563,80,2366,106
广发期货,0,0,1024,-75,0,0
新湖期货,0,0,578,166,0,0
海证期货,0,0,694,465,0,0
瑞达期货,0,0,654,3,0,0
首创期货,0,0,843,2,0,0
