company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,6522,470,8537,361,18549,7520
东证期货,6443,1090,4948,125,16325,5051
国泰君安,6226,706,12437,85,16631,8052
银河期货,4874,445,5063,-182,9753,2958
华泰期货,4174,585,3295,252,7865,3067
永安期货,4100,-100,9135,169,3257,-29
中泰期货,3748,-6,4232,477,5771,731
中信建投,3681,46,4086,-68,7052,1682
方正中期,3465,182,2042,486,4498,477
徽商期货,3087,99,0,0,4158,942
海通期货,2669,118,0,0,6888,3257
光大期货,2328,146,2013,271,4431,2058
东吴期货,2176,-96,0,0,3705,1032
广发期货,2175,126,2041,235,4239,1931
南华期货,2155,515,2797,16,3269,680
东方财富,2030,-73,0,0,6073,2053
中粮期货,1961,112,4228,60,0,0
新湖期货,1843,463,0,0,0,0
中财期货,1840,241,0,0,0,0
五矿期货,1675,141,0,0,0,0
中辉期货,0,0,0,0,3731,1312
中州期货,0,0,1860,197,0,0
国联期货,0,0,1405,-26,0,0
平安期货,0,0,1375,-255,0,0
国投期货,0,0,2937,361,0,0
国海良时,0,0,1290,36,0,0
国信期货,0,0,0,0,3099,1151
招商期货,0,0,1463,42,3946,1182
格林大华,0,0,7088,-49,0,0
瑞达期货,0,0,0,0,3307,1578
