company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,1791,33,701,64,299,-722
华泰期货,1536,87,1267,20,535,-164
国泰期货,1234,-6,1417,110,826,-123
国投安信期货,1140,369,2932,35,710,126
广发期货,1126,79,0,0,0,0
东证期货,1029,134,0,0,882,61
中泰期货,844,26,654,57,295,-133
银河期货,610,-64,246,-5,363,52
先锋期货,605,119,0,0,291,-141
宝城期货,578,296,0,0,416,154
方正中期期货,565,83,692,35,930,-51
华联期货,523,-43,0,0,0,0
中信期货,502,23,4623,16,941,-75
华西期货,487,27,0,0,0,0
华鑫期货,451,-1,0,0,0,0
中财期货,436,8,0,0,0,0
浙商期货,401,-17,0,0,371,198
光大期货,386,-21,980,92,0,0
中信建投期货,384,-52,111,13,557,-147
宏源期货,374,-62,0,0,0,0
东吴期货,0,0,180,137,0,0
东方财富期货,0,0,0,0,363,43
南华期货,0,0,708,29,0,0
中粮期货,0,0,5842,-31,0,0
中州期货,0,0,1110,-5,0,0
华闻期货,0,0,129,-26,0,0
京都期货,0,0,544,8,0,0
国信期货,0,0,311,-53,539,-86
徽商期货,0,0,154,21,0,0
国富期货,0,0,0,0,464,-56
国联期货,0,0,264,157,0,0
海通期货,0,0,0,0,365,176
渤海期货,0,0,0,0,363,-51
申银万国期货,0,0,159,-54,468,32
西部期货,0,0,0,0,547,-213
