company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,9224,1428,9112,1563,15891,6730
国泰君安,7046,-9,14873,269,12942,5922
中信建投,5844,252,5334,291,6425,3312
东证期货,5290,494,6649,853,7991,2666
银河期货,4943,200,4033,129,5127,2438
广发期货,3910,425,2186,279,2958,1502
东方财富,3876,73,0,0,2747,1187
方正中期,3867,282,2229,426,2902,1404
海通期货,3529,475,2065,312,4465,2178
华泰期货,3519,-225,4501,14,2831,57
徽商期货,3395,-13,0,0,2408,1057
永安期货,3229,327,6377,113,1772,-156
申银万国,2974,105,0,0,0,0
光大期货,2906,350,0,0,2803,582
中泰期货,2889,-709,4797,174,4155,1535
招商期货,2875,405,2396,320,2833,1427
东吴期货,2475,484,2493,-29,2909,1666
国投期货,2454,447,4335,247,2478,1807
平安期货,2247,133,0,0,0,0
长江期货,2137,789,0,0,1801,1105
五矿期货,0,0,2202,173,0,0
中粮期货,0,0,4792,218,0,0
中州期货,0,0,3864,-59,0,0
创元期货,0,0,2300,-9,0,0
南华期货,0,0,3249,-408,6879,2610
国联期货,0,0,0,0,1773,959
格林大华,0,0,5024,74,0,0
