company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,3658,-165,3216,-101,946,-477
国泰期货,3510,46,5600,23,3059,-896
华泰期货,2725,-98,1989,-55,941,-1004
东证期货,1636,96,1650,-101,2333,-627
中信期货,1573,-161,6503,-170,2447,-357
海通期货,1391,-80,0,0,1124,-292
光大期货,1128,-3,610,-90,843,-494
中泰期货,1103,67,1106,10,0,0
银河期货,1011,48,829,-44,1078,-734
中粮期货,993,-26,7513,42,0,0
和合期货,945,55,0,0,0,0
广发期货,906,-11,1163,31,778,-216
中辉期货,899,9,0,0,0,0
方正中期期货,858,-116,0,0,1985,-484
中信建投期货,845,-130,505,76,1332,-543
大陆期货,816,-70,0,0,0,0
紫金天风,793,-3,0,0,0,0
国联期货,784,-47,1129,128,709,206
东航期货,729,69,0,0,0,0
平安期货,690,95,0,0,0,0
东方财富期货,0,0,847,112,1543,-674
中州期货,0,0,752,5,0,0
南华期货,0,0,2169,-26,1445,-547
兴证期货,0,0,0,0,803,-497
国投安信期货,0,0,2465,133,973,-86
国信期货,0,0,477,13,1080,-183
国富期货,0,0,453,-15,1290,-930
弘业期货,0,0,510,1,0,0
申银万国期货,0,0,758,-56,1238,-379
深圳市中金岭南期货,0,0,0,0,1107,873
