company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2575,124,5560,1,1911,64
国泰君安,2045,-56,2848,143,1745,280
方正中期,1470,15,0,0,658,207
中粮期货,1456,91,2624,-59,422,-593
中泰期货,1421,-58,1224,-17,671,-109
永安期货,1398,-15,1721,-107,444,-686
南华期货,1390,20,2252,-8,804,-576
海通期货,1116,-413,660,-159,1060,421
东证期货,1115,-41,1527,-72,3393,686
华泰期货,1074,-5,1594,-11,848,-243
国富期货,910,33,0,0,0,0
中信建投,893,-167,1474,-287,1178,406
广发期货,890,-21,0,0,0,0
中辉期货,805,7,0,0,0,0
光大期货,794,16,549,2,934,-210
银河期货,793,106,715,-3,473,-136
招商期货,741,-6,0,0,0,0
徽商期货,721,34,0,0,494,37
国投期货,692,46,896,2,0,0
浙商期货,687,-126,0,0,596,102
中州期货,0,0,783,1,0,0
一德期货,0,0,0,0,467,417
创元期货,0,0,858,11,0,0
国元期货,0,0,0,0,502,16
华闻期货,0,0,0,0,455,-77
中财期货,0,0,0,0,510,34
国海良时,0,0,781,1,0,0
格林大华,0,0,1686,44,0,0
瑞达期货,0,0,799,76,490,65
金瑞期货,0,0,514,29,0,0
首创京都,0,0,2778,-34,0,0
