company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,2008,12,4301,281,727,-291
申银万国期货,1643,146,488,53,531,-143
中信期货,1532,48,3272,154,612,-1018
南华期货,1386,74,1391,123,345,-31
华泰期货,1309,71,1012,24,297,-75
浙商期货,1292,7,0,0,0,0
永安期货,1258,211,1937,-20,403,-179
银河期货,1228,-41,747,99,304,-20
广发期货,1173,31,908,23,0,0
鲁证期货,1154,13,0,0,0,0
方正中期期货,1034,29,0,0,223,-131
国海良时期货,1026,31,0,0,0,0
建信期货,999,-2,0,0,0,0
光大期货,913,-8,0,0,0,0
海通期货,811,-22,0,0,188,39
国投安信期货,802,4,3380,17,209,-105
中辉期货,764,5,0,0,0,0
东证期货,737,64,743,57,543,22
中信建投期货,680,-48,689,47,311,-101
信达期货,678,406,0,0,425,391
东方财富期货,0,0,0,0,248,-133
安粮期货,0,0,0,0,239,135
华闻期货,0,0,569,2,0,0
国信期货,0,0,0,0,236,-128
五矿期货,0,0,728,5,0,0
中财期货,0,0,548,18,0,0
中粮期货,0,0,4927,-1,0,0
兴证期货,0,0,895,24,0,0
格林期货,0,0,2552,4,0,0
新湖期货,0,0,615,64,0,0
招商期货,0,0,522,11,0,0
招金期货,0,0,0,0,386,368
徽商期货,0,0,0,0,366,87
瑞达期货,0,0,0,0,201,46
金瑞期货,0,0,0,0,200,-122
首创期货,0,0,621,-3,0,0
