company,long,long_chg,short,short_chg,volume,volume_chg
南华期货,1300,-17,2154,5,594,-102
国泰君安,1253,40,897,74,344,-48
中信建投,1091,17,974,-14,409,-217
新湖期货,1064,0,949,-2,220,-186
华泰期货,1054,10,1066,-16,0,0
国投安信,1010,125,2174,99,264,-65
银河期货,891,-53,734,-9,250,-69
浙商期货,888,21,752,-18,205,-127
永安期货,882,-17,414,22,0,0
方正中期,832,113,573,74,329,-91
紫金天风,815,0,0,0,0,0
海通期货,723,-70,551,-70,450,-94
中信期货,717,-26,926,4,328,-157
中泰期货,701,-19,613,0,0,0
长江期货,604,31,521,23,396,-42
招商期货,591,-140,503,-129,399,127
北京金鹏,549,0,0,0,0,0
申银万国,413,15,0,0,0,0
华鑫期货,398,0,0,0,0,0
中衍期货,397,-8,365,-2,0,0
东方财富,0,0,0,0,73,11
东证期货,0,0,387,12,193,-72
中粮期货,0,0,4712,18,0,0
光大期货,0,0,0,0,79,-152
冠通期货,0,0,0,0,94,92
一德期货,0,0,329,0,0,0
宏源期货,0,0,0,0,75,-11
格林大华,0,0,378,13,0,0
徽商期货,0,0,0,0,97,4
物产中大,0,0,0,0,83,7
金瑞期货,0,0,0,0,76,28
