company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,2958,-113,1603,232,1143,525
国泰期货,2742,335,5666,69,3034,-27
华泰期货,2446,136,2507,162,1380,171
中信期货,1868,-172,5568,111,2203,-815
海通期货,1775,104,648,43,1019,-471
东证期货,1683,65,1490,45,1756,-44
天风期货,1679,64,0,0,0,0
方正中期期货,1482,-59,848,102,1843,-452
光大期货,1162,-60,0,0,695,34
广发期货,1097,68,1138,61,0,0
银河期货,1056,57,1175,78,977,122
东航期货,1048,49,0,0,0,0
大陆期货,939,2,0,0,0,0
宏源期货,891,38,0,0,0,0
中泰期货,872,-5,803,81,976,-4
中信建投期货,844,68,786,47,1401,-102
中辉期货,815,7,0,0,0,0
徽商期货,812,12,0,0,1335,79
申银万国期货,785,17,0,0,1310,-124
国联期货,761,19,677,75,0,0
兴证期货,0,0,0,0,916,-238
东方财富期货,0,0,949,-8,1892,333
中州期货,0,0,768,-70,0,0
中粮期货,0,0,7625,166,0,0
国富期货,0,0,0,0,908,36
国信期货,0,0,0,0,956,-125
南华期货,0,0,2410,-155,1426,309
华闻期货,0,0,0,0,941,273
弘业期货,0,0,698,54,0,0
国投安信期货,0,0,2422,-160,805,41
格林期货,0,0,1505,47,0,0
长安期货,0,0,996,7,0,0
