company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2713,-122,3262,90,3552,-72
银河期货,2443,102,1303,-286,2344,9
中信建投,2421,147,1794,-75,6042,-667
国泰君安,2387,-200,1820,170,3794,-181
东证期货,2146,-377,2863,-1,4054,-163
海通期货,2081,-235,1753,30,2715,527
方正中期,2004,72,1170,-163,2289,-412
浙商期货,1749,-37,1397,35,4594,-498
东方财富,1667,150,0,0,2134,-26
华泰期货,1622,-362,2377,-370,2738,-495
招商期货,1617,-122,1789,-314,1010,153
广发期货,1561,5,1012,-74,1173,-691
国信期货,1511,238,0,0,1120,454
新湖期货,1508,-51,1329,-11,0,0
南华期货,1465,-3,2095,-118,0,0
国投安信,1419,-221,1774,-23,1082,-323
中泰期货,1253,60,1719,-28,1774,-327
永安期货,1204,108,2270,-110,0,0
徽商期货,1125,62,0,0,1813,61
平安期货,1009,-67,0,0,0,0
华闻期货,0,0,0,0,978,60
中州期货,0,0,1337,-124,0,0
中粮期货,0,0,5763,55,0,0
中辉期货,0,0,0,0,944,20
国富期货,0,0,0,0,1490,3
国元期货,0,0,0,0,1103,-116
瑞达期货,0,0,1728,-94,0,0
首创京都,0,0,1224,-53,0,0
