company,long,long_chg,short,short_chg,volume,volume_chg
华泰期货,1583,-20,1351,-7,259,-460
中信建投,1405,24,1321,-29,355,-466
新湖期货,1397,-3,1024,19,218,-380
南华期货,1249,21,2220,25,426,-170
国泰君安,1202,-55,952,-16,503,-841
浙商期货,1114,5,1046,3,190,-255
银河期货,1066,5,843,58,399,-75
国投安信,1014,18,2367,-5,217,-229
海通期货,927,-132,628,-153,537,-629
中信期货,879,-49,1465,-35,758,-401
长江期货,822,5,747,-3,356,-122
招商期货,742,-28,664,-21,343,-233
紫金天风,693,-21,0,0,0,0
中泰期货,678,-17,428,-8,95,-55
永安期货,659,8,471,-6,0,0
首创京都,615,0,0,0,0,0
广发期货,531,-26,0,0,181,-417
中粮期货,496,-1,4722,10,0,0
方正中期,494,-11,0,0,360,-202
北京金鹏,479,0,0,0,0,0
华西期货,0,0,325,-14,0,0
光大期货,0,0,0,0,109,-82
中衍期货,0,0,321,-94,202,115
东证期货,0,0,718,-69,665,-429
东方财富,0,0,0,0,137,-58
上海大陆,0,0,293,0,0,0
国富期货,0,0,0,0,109,-325
格林大华,0,0,355,7,0,0
