company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,4054,16,7794,27,3441,566
中信期货,3537,-242,7390,-622,3638,58
东证期货,3160,312,4213,367,3757,-75
中信建投,2482,242,2013,-144,1238,-81
中泰期货,2354,52,1550,-6,1962,574
银河期货,2190,4,1486,-302,2218,-32
方正中期,2120,65,0,0,913,154
光大期货,1814,103,1756,182,2169,533
东方财富,1808,-42,0,0,795,-176
广发期货,1791,-64,1338,19,675,27
海通期货,1637,323,1362,444,1939,220
国海良时,1489,25,0,0,0,0
华泰期货,1446,56,2600,101,1233,596
华闻期货,1418,-12,990,-20,664,-1755
徽商期货,1401,-17,0,0,862,223
东吴期货,1389,-10,0,0,597,53
永安期货,1287,58,3710,-13,0,0
中粮期货,1133,11,1727,2,707,386
浙商期货,1117,-38,0,0,629,75
中辉期货,1100,11,0,0,0,0
兴证期货,0,0,1054,-7,0,0
中州期货,0,0,2048,2,0,0
国投期货,0,0,1248,21,579,164
南华期货,0,0,1383,-1,0,0
国富期货,0,0,0,0,558,337
格林大华,0,0,2262,72,0,0
瑞达期货,0,0,1705,226,635,-142
首创京都,0,0,1454,36,0,0
