company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,2971,820,2681,-163,1893,-1061
国泰期货,2944,-375,5038,-354,4111,-832
华泰期货,1939,-390,2093,-58,2020,-1799
中信期货,1799,-167,5393,-116,3173,-3239
东证期货,1650,-162,1394,-138,2350,-1874
海通期货,1448,-208,0,0,1992,-735
天风期货,1292,-30,0,0,0,0
方正中期期货,1226,-130,541,-130,2352,-1886
光大期货,1127,-27,0,0,917,-933
银河期货,1103,-55,1114,-74,1017,-1304
广发期货,1033,-78,931,-184,824,-783
大陆期货,1005,-2,0,0,0,0
中泰期货,961,-19,0,0,1094,-115
国投安信期货,888,403,2274,15,1082,-502
中辉期货,849,-54,0,0,0,0
申银万国期货,825,22,924,10,1284,-1148
国联期货,779,25,924,51,0,0
东航期货,761,-76,0,0,0,0
一德期货,753,-17,0,0,0,0
中国国际期货,738,63,0,0,0,0
兴证期货,0,0,563,-15,0,0
中粮期货,0,0,8221,29,0,0
东方财富期货,0,0,588,-43,1856,-1355
中信建投期货,0,0,553,169,1343,-1437
中州期货,0,0,934,160,0,0
国富期货,0,0,0,0,1031,-1704
国信期货,0,0,0,0,1407,-623
南华期货,0,0,2262,34,1582,-517
宏源期货,0,0,0,0,839,-539
弘业期货,0,0,590,-10,0,0
徽商期货,0,0,0,0,1189,-1379
格林期货,0,0,1375,-112,0,0
长安期货,0,0,911,-23,0,0
