company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,5362,63,8480,66,1137,-954
东证期货,4064,-16,2960,-69,2421,-712
中信期货,2929,91,4222,160,871,-451
永安期货,2271,215,4642,-36,773,-59
方正中期,2115,95,1035,20,531,-197
海通期货,1856,10,1283,-9,541,-211
银河期货,1772,-40,0,0,321,-470
中信建投,1741,-11,1052,-38,735,-408
招商期货,1307,-22,1447,-4,494,-291
长江期货,1273,-28,1072,3,395,103
华泰期货,1173,14,0,0,363,-261
南华期货,994,-1,2449,-5,0,0
中泰期货,979,66,1842,201,563,-133
中财期货,897,-27,0,0,0,0
徽商期货,839,-232,0,0,694,-365
广发期货,794,-5,909,-8,277,-115
东方财富,788,0,0,0,333,-160
平安期货,743,17,0,0,0,0
建信期货,729,7,0,0,0,0
申银万国,725,-27,0,0,407,-444
中粮期货,0,0,2705,-98,0,0
东吴期货,0,0,722,-16,300,-383
中州期货,0,0,644,-9,0,0
国投期货,0,0,2505,5,0,0
华闻期货,0,0,0,0,595,-204
兴业期货,0,0,513,0,0,0
北京首创,0,0,0,0,453,317
国海良时,0,0,1061,3,0,0
天富期货,0,0,0,0,274,235
格林大华,0,0,4035,54,0,0
瑞达期货,0,0,600,-3,0,0
