company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3716,-66,7166,-88,1564,895
东证期货,3047,285,2186,165,3442,1784
中信期货,2325,-244,2775,73,1143,808
方正中期,1843,-1,781,46,745,24
海通期货,1764,-4,1231,2,1022,758
中信建投,1286,152,963,3,661,536
招商期货,1256,-28,1241,-26,604,475
长江期货,1250,34,935,-203,647,435
银河期货,1217,-135,0,0,1071,727
永安期货,1127,-68,2705,-86,684,439
中泰期货,779,128,1194,-32,0,0
中粮期货,746,4,2868,-252,490,437
中财期货,734,-99,0,0,484,346
南华期货,687,-134,2415,9,0,0
中州期货,676,-1,679,-29,0,0
华泰期货,671,-31,0,0,394,287
广发期货,624,-5,741,45,488,418
申银万国,622,345,0,0,665,593
徽商期货,618,-277,0,0,1010,795
平安期货,617,-46,0,0,0,0
创元期货,0,0,0,0,561,421
东吴期货,0,0,705,110,828,796
东方财富,0,0,0,0,397,194
安粮期货,0,0,506,-30,0,0
国海良时,0,0,1046,4,0,0
国投期货,0,0,2540,19,0,0
格林大华,0,0,3371,-20,507,464
瑞达期货,0,0,527,9,0,0
