company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,3018,54,2412,-58,2076,-278
国泰君安（代客）,2141,274,3714,362,1892,82
东证期货（代客）,1938,147,1454,156,3873,455
方正中期（代客）,1237,-68,751,-83,665,-434
中泰期货（代客）,1218,103,0,0,957,322
银河期货（代客）,1135,9,894,160,639,124
招商期货（代客）,1131,107,1205,-6,0,0
东方财富（代客）,1130,33,0,0,456,-47
光大期货（代客）,1042,125,818,163,1296,76
海通期货（代客）,1028,-73,913,-295,1220,-87
广发期货（代客）,1010,110,1082,183,771,-61
永安期货（代客）,969,197,2703,325,820,299
华泰期货（代客）,939,90,1038,60,552,-69
徽商期货（代客）,866,3,0,0,0,0
南华期货（代客）,849,-37,1022,12,689,-80
国元期货（代客）,773,253,0,0,761,297
东吴期货（代客）,666,49,0,0,0,0
中信建投（代客）,638,0,0,0,1117,-376
一德期货（代客）,630,-1,0,0,0,0
兴证期货（代客）,579,50,0,0,0,0
中粮期货（代客）,0,0,944,363,580,328
中原期货（代客）,0,0,820,79,0,0
五矿期货（代客）,0,0,1045,-12,0,0
格林大华（代客）,0,0,1352,9,0,0
大有期货（代客）,0,0,924,-9,0,0
国投期货（代客）,0,0,971,9,0,0
渤海期货（代客）,0,0,0,0,511,194
瑞达期货（代客）,0,0,882,112,797,215
财信期货（代客）,0,0,0,0,536,43
长江期货（代客）,0,0,0,0,690,101
首创京都（代客）,0,0,1414,-25,0,0
