company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,941,-15,670,32,153,-148
中粮期货,823,7,5861,3,0,0
国泰期货,814,68,416,-1,147,24
光大期货,743,202,345,-7,315,212
中信期货,666,14,409,15,95,5
华泰期货,625,-11,349,20,169,-65
广发期货,593,7,0,0,90,24
银河期货,535,9,299,-20,89,3
格林期货,498,-2,396,1,0,0
东航期货,486,-7,0,0,0,0
宏源期货,437,22,0,0,0,0
海通期货,408,-1,0,0,174,-127
国投安信期货,368,-7,5020,-6,0,0
申银万国期货,327,-7,0,0,76,-85
东证期货,324,3,235,-9,288,-106
东方财富期货,324,-9,0,0,116,3
中信建投期货,312,-50,257,19,105,-136
徽商期货,310,15,0,0,128,28
方正中期期货,285,-6,0,0,0,0
英大期货,259,-8,0,0,0,0
一德期货,0,0,0,0,86,22
建信期货,0,0,0,0,218,-54
东海期货,0,0,0,0,89,70
国信期货,0,0,354,-16,264,14
华融融达期货,0,0,209,-1,0,0
中州期货,0,0,305,-1,0,0
海证期货,0,0,189,0,0,0
新湖期货,0,0,159,-7,0,0
弘业期货,0,0,0,0,94,47
神华期货,0,0,0,0,85,72
美尔雅期货,0,0,146,-1,0,0
金鹏期货,0,0,220,0,0,0
首创期货,0,0,316,0,0,0
鲁证期货,0,0,283,-1,127,2
