company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3463,-119,3839,1,486,-882
中信期货,2530,20,3717,-16,474,-434
永安期货,2427,-10,5473,9,0,0
海通期货,1651,20,1011,-3,203,-164
方正中期,1610,29,1287,-3,152,-158
中信建投,1411,-62,988,25,293,-346
招商期货,1327,-95,1413,-74,557,-208
长江期货,1314,18,1152,-14,294,-113
中财期货,1157,-30,0,0,237,96
中粮期货,1116,27,2152,-225,452,157
东证期货,986,-57,0,0,852,-1301
南华期货,842,15,1885,169,930,886
银河期货,817,17,0,0,219,-46
广发期货,809,-12,879,-31,153,-178
中泰期货,781,22,1374,31,0,0
光大期货,677,102,0,0,286,-431
中州期货,640,13,1196,0,0,0
华泰期货,615,12,1147,46,354,133
瑞达期货,589,2,0,0,0,0
东方财富,575,14,0,0,0,0
华闻期货,0,0,0,0,144,-34
华安期货,0,0,0,0,139,14
东吴期货,0,0,473,2,0,0
国元期货,0,0,0,0,218,-191
广州期货,0,0,511,0,0,0
国投期货,0,0,1905,35,0,0
国海良时,0,0,596,5,0,0
格林大华,0,0,4275,0,0,0
盛达期货,0,0,0,0,133,92
金信期货,0,0,0,0,141,12
首创京都,0,0,874,2,0,0
