company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,1922,-76,2720,-155,1045,-116
东证期货,1666,203,2725,-205,2286,514
广发期货,1522,-74,1218,70,524,137
海通期货,1516,122,1057,134,1378,321
新湖期货,1443,12,2008,-48,0,0
中信建投,1342,-6,2077,93,655,-105
方正中期,1236,-54,0,0,402,78
国信期货,1215,-1,964,-19,0,0
国泰君安,1214,-686,2030,-850,2478,1720
银河期货,1212,14,0,0,801,43
中粮期货,1205,22,1989,1,0,0
徽商期货,1179,-56,0,0,406,-94
华闻期货,1032,0,888,-11,359,71
招商期货,958,-12,1231,0,0,0
南华期货,948,-50,1129,-3,0,0
永安期货,940,1,1765,-16,0,0
中泰期货,892,-49,982,-96,721,80
浙商期货,888,2,1240,-5,0,0
东方财富,866,-65,0,0,526,210
宏源期货,840,13,0,0,0,0
东吴期货,0,0,0,0,691,-36
创元期货,0,0,996,2,0,0
华泰期货,0,0,1776,-58,542,67
国元期货,0,0,1082,-2,0,0
中财期货,0,0,0,0,274,46
平安期货,0,0,0,0,242,61
国金期货,0,0,0,0,353,-412
宝城期货,0,0,0,0,444,347
格林大华,0,0,1032,9,0,0
瑞达期货,0,0,1550,-83,497,131
齐盛期货,0,0,0,0,257,176
