company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3933,-108,5581,76,6422,-981
东证期货,3420,487,3340,551,9520,1171
中信期货,3186,292,3768,57,6789,1422
广发期货,2257,158,1705,88,4612,520
银河期货,2161,574,1723,370,3828,511
海通期货,1858,-47,1092,-171,3822,459
中泰期货,1790,-65,1726,3,3360,78
中信建投,1722,8,1742,53,2601,0
永安期货,1499,-12,2739,323,0,0
中粮期货,1426,-84,4759,45,0,0
华泰期货,1374,-113,1922,64,2681,387
方正中期,1359,139,1022,38,2935,1059
兴证期货,1311,213,0,0,0,0
徽商期货,1299,62,0,0,2491,669
光大期货,1151,-276,1146,-230,2762,-884
中辉期货,1026,73,0,0,0,0
宏源期货,995,111,0,0,1493,218
华闻期货,964,45,0,0,2350,203
国贸期货,961,-52,0,0,0,0
大地期货,930,108,0,0,0,0
东方财富,0,0,0,0,4152,1115
中原期货,0,0,0,0,1591,544
华西期货,0,0,1187,107,0,0
创元期货,0,0,1054,46,0,0
国富期货,0,0,0,0,2005,1018
南华期货,0,0,1505,43,0,0
新湖期货,0,0,0,0,1361,507
国投安信,0,0,1135,42,0,0
格林大华,0,0,2878,-64,0,0
瑞达期货,0,0,2332,140,1818,1039
申银万国,0,0,0,0,1565,871
首创京都,0,0,1018,29,0,0
