company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,3699,-32,4487,12,1404,-199
中信期货（代客）,3268,-186,3125,-242,2486,243
东证期货（代客）,2143,69,1417,-75,2702,-126
中信建投（代客）,1895,132,1480,-13,657,11
格林大华（代客）,1768,83,0,0,0,0
方正中期（代客）,1420,-78,0,0,908,304
中粮期货（代客）,1388,9,1831,-89,486,70
广发期货（代客）,1253,-90,1234,14,646,45
中泰期货（代客）,1129,-304,1274,-66,892,20
海通期货（代客）,1097,131,769,-133,812,30
南华期货（代客）,948,96,987,-64,614,142
首创京都（代客）,859,-10,0,0,0,0
永安期货（代客）,858,-157,2228,14,0,0
东方财富（代客）,851,-46,0,0,514,116
华泰期货（代客）,837,-42,1355,22,784,-140
国投安信（代客）,764,-6,1458,-53,0,0
中辉期货（代客）,756,20,0,0,0,0
平安期货（代客）,744,22,0,0,0,0
兴证期货（代客）,736,58,0,0,0,0
申银万国（代客）,733,-28,0,0,0,0
光大期货（代客）,0,0,939,-90,1658,446
倍特期货（代客）,0,0,0,0,343,75
中州期货（代客）,0,0,781,-243,472,16
中原期货（代客）,0,0,0,0,494,219
五矿期货（代客）,0,0,752,43,0,0
创元期货（代客）,0,0,1061,-53,0,0
国富期货（代客）,0,0,0,0,344,60
招商期货（代客）,0,0,1300,-14,0,0
宏源期货（代客）,0,0,0,0,494,132
宝城期货（代客）,0,0,912,-14,0,0
国联期货（代客）,0,0,0,0,527,-74
徽商期货（代客）,0,0,0,0,403,82
瑞达期货（代客）,0,0,1115,7,0,0
银河期货（代客）,0,0,922,20,0,0
