company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,11330,-306,16448,-736,37626,-384
国泰君安,11105,-799,21870,-954,30921,2719
东证期货,9424,-29,7637,215,18348,-3868
银河期货,6948,318,6916,237,12343,1211
中信建投,6937,-381,4981,-65,9628,-464
广发期货,5854,191,4832,-328,6821,-1286
东方财富,4962,203,0,0,9470,-449
方正中期,4938,-388,2419,87,5743,851
永安期货,4746,-58,9090,380,4212,1033
华泰期货,4554,178,5584,-289,6601,-1300
光大期货,4197,154,0,0,4762,240
中泰期货,4184,-134,7986,-115,5987,-999
南华期货,4056,4,2519,-141,10049,-864
中粮期货,3885,-249,5381,286,0,0
国投期货,3291,-138,4748,-213,0,0
徽商期货,3144,-185,0,0,4660,-282
平安期货,3132,-78,0,0,0,0
海通期货,3058,118,2478,519,8155,782
东吴期货,2740,-110,2324,15,3087,-412
浙商期货,2453,209,0,0,0,0
华闻期货,0,0,0,0,6134,-232
中州期货,0,0,2669,-27,0,0
一德期货,0,0,3701,158,0,0
国元期货,0,0,0,0,3069,109
国海良时,0,0,2607,300,0,0
招商期货,0,0,2313,126,3699,-460
格林大华,0,0,7212,-9,0,0
首创京都,0,0,0,0,3573,1618
