company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3264,-736,4163,-1556,6338,-8381
中信期货,2894,-498,3548,-543,4353,-3969
银河期货,1907,-426,1468,-616,2734,-2080
方正中期,1782,-220,869,35,2061,-1137
广发期货,1609,-606,688,-402,2010,-798
东证期货,1583,-1214,2876,-1350,4266,-3586
华泰期货,1556,-9,1351,-449,1884,-1482
永安期货,1507,7,1875,-186,0,0
中信建投,1475,-419,2277,-82,2165,-1968
中泰期货,1454,-251,1019,44,1853,-1836
东方财富,1325,-120,0,0,908,-1123
徽商期货,1165,-114,0,0,0,0
光大期货,1055,-529,630,-481,1810,-1249
平安期货,1053,-99,0,0,0,0
海通期货,1036,-714,626,-801,3851,-2932
海证期货,823,-51,0,0,0,0
招商期货,751,-93,0,0,0,0
格林大华,725,-118,1700,-327,857,-784
华闻期货,657,-37,0,0,794,-133
中粮期货,656,1,5671,19,0,0
东吴期货,0,0,1170,310,1246,-1039
中原期货,0,0,0,0,893,-329
兴证期货,0,0,654,-56,0,0
创元期货,0,0,1145,83,870,-443
五矿期货,0,0,847,-18,0,0
国投期货,0,0,1001,-16,0,0
国富期货,0,0,0,0,834,-887
南华期货,0,0,1614,69,0,0
申银万国,0,0,0,0,913,-62
首创京都,0,0,0,0,756,-260
