company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,4732,39,8830,107,3934,-125
国泰君安,3278,36,7182,-203,1111,-551
东证期货,2976,66,3177,363,1355,-812
银河期货,2798,17,2136,-94,619,19
中信建投,2292,224,1192,2,660,199
海通期货,2204,-109,1234,-102,611,186
徽商期货,2131,27,0,0,488,95
方正中期,2003,58,0,0,685,115
中泰期货,1972,227,1783,253,1220,356
华泰期货,1916,53,2187,10,735,-19
光大期货,1842,105,1362,130,1235,181
永安期货,1815,66,8203,879,1243,985
广发期货,1772,88,1088,-63,423,29
中粮期货,1760,15,2143,78,0,0
东方财富,1719,102,0,0,620,-27
招商期货,1473,21,1092,6,0,0
申银万国,1440,-10,0,0,343,100
平安期货,1417,65,0,0,0,0
南华期货,1405,-30,3110,10,1900,-58
国信期货,1380,36,0,0,0,0
中州期货,0,0,2827,18,0,0
国元期货,0,0,0,0,365,-237
中财期货,0,0,1810,46,0,0
宏源期货,0,0,0,0,473,194
国投期货,0,0,3271,175,338,196
国海良时,0,0,1271,23,0,0
格林大华,0,0,3829,168,0,0
瑞达期货,0,0,0,0,366,221
首创京都,0,0,1304,-12,0,0
