company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2242,-192,3372,159,2667,603
华泰期货,2203,109,985,-340,1657,276
国泰期货,1906,140,3157,-435,2369,992
方正中期期货,1848,403,1217,397,1716,689
银河期货,1488,104,944,169,993,121
永安期货,1270,54,2810,16,1154,-30
东方财富期货,1251,-8,0,0,1224,356
申银万国期货,1216,4,0,0,1061,31
国投安信期货,1118,-75,3649,146,853,-49
浙商期货,1073,87,743,95,0,0
东证期货,1059,-5,1539,336,2285,226
徽商期货,1007,184,0,0,1040,223
物产中大,1001,26,0,0,0,0
广发期货,987,-139,1192,68,827,316
新湖期货,971,54,0,0,0,0
平安期货,906,-137,0,0,0,0
信达期货,875,3,0,0,0,0
海通期货,863,147,972,-26,1177,600
先锋期货,820,547,0,0,770,563
国信期货,807,-10,0,0,1120,278
中信建投期货,0,0,958,37,756,-181
中粮期货,0,0,3776,58,0,0
中财期货,0,0,691,-23,0,0
中辉期货,0,0,0,0,866,254
南华期货,0,0,746,18,0,0
华安期货,0,0,0,0,739,382
光大期货,0,0,930,417,1039,397
一德期货,0,0,651,35,0,0
格林期货,0,0,2704,-18,0,0
招金期货,0,0,718,110,0,0
瑞达期货,0,0,701,95,0,0
鲁证期货,0,0,0,0,906,543
