company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2343,-27,1204,-15,282,-112
东证期货,1673,549,538,23,1930,1056
国泰君安,1475,-257,3883,82,643,448
方正中期,1036,42,0,0,291,170
永安期货,933,12,3981,37,291,253
中泰期货,907,13,1429,-11,208,8
新湖期货,902,21,0,0,183,131
东吴期货,878,-59,523,-102,353,274
平安期货,853,-54,699,110,244,120
招商期货,751,213,634,245,1118,574
银河期货,747,1,360,96,307,164
东方财富,719,47,0,0,235,139
一德期货,696,43,0,0,0,0
广发期货,681,50,656,7,205,49
南华期货,677,24,2292,75,0,0
徽商期货,629,11,0,0,295,190
中粮期货,600,-67,2456,-20,0,0
兴证期货,572,0,0,0,0,0
中信建投,557,-6,799,1,223,107
华泰期货,523,6,0,0,0,0
东海期货,0,0,0,0,147,114
中州期货,0,0,1374,4,0,0
中辉期货,0,0,0,0,157,113
五矿期货,0,0,814,-40,242,196
光大期货,0,0,0,0,142,-19
国元期货,0,0,0,0,166,95
国投期货,0,0,1119,0,0,0
国海良时,0,0,1087,1,0,0
格林大华,0,0,5069,4,0,0
瑞达期货,0,0,468,1,0,0
长江期货,0,0,382,2,0,0
