company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,3656,-195,2161,-212,3279,-645
中信期货（代客）,2602,-395,2711,6,4655,918
东证期货（代客）,2368,-87,1607,235,3964,-102
中信建投（代客）,2048,56,1863,-37,1845,-800
银河期货（代客）,1520,-72,852,-136,2354,24
华泰期货（代客）,1409,-179,1070,131,2004,293
方正中期（代客）,1362,-43,0,0,1690,-254
广发期货（代客）,1210,11,1085,-6,2115,-297
永安期货（代客）,1096,-14,2160,-40,0,0
东吴期货（代客）,1043,11,0,0,0,0
海通期货（代客）,960,-28,0,0,1400,-22
中泰期货（代客）,935,-346,1295,-409,2039,770
中粮期货（代客）,901,-25,3357,-6,0,0
平安期货（代客）,851,-3,0,0,961,540
徽商期货（代客）,835,13,904,117,1676,433
东方财富（代客）,747,-54,988,44,1664,-160
兴证期货（代客）,736,-180,0,0,906,366
五矿期货（代客）,733,101,0,0,0,0
中原期货（代客）,730,-145,0,0,1252,116
光大期货（代客）,715,-23,1018,-94,1759,-544
华安期货（代客）,0,0,0,0,1083,417
中州期货（代客）,0,0,1025,27,0,0
创元期货（代客）,0,0,1146,-70,0,0
国海良时（代客）,0,0,0,0,1305,202
华闻期货（代客）,0,0,0,0,1549,-277
南华期货（代客）,0,0,782,-15,0,0
国富期货（代客）,0,0,0,0,1403,559
华西期货（代客）,0,0,921,-54,0,0
格林大华（代客）,0,0,2246,-112,0,0
瑞达期货（代客）,0,0,1098,62,0,0
首创京都（代客）,0,0,829,-7,0,0
