company,long,long_chg,short,short_chg,volume,volume_chg
中信建投,10914,272,6971,371,7393,-1001
国泰君安,10604,-98,16857,727,16283,-1737
中信期货,9253,177,10495,-1154,14403,-3358
中粮期货,5640,177,4089,192,0,0
东证期货,4221,-319,4590,-171,7170,-2043
永安期货,3899,-273,10799,-216,2323,286
长江期货,3566,19,3195,-192,1675,49
中泰期货,3564,302,4698,-129,2429,-539
海通期货,3542,-53,3306,-133,1884,-193
南华期货,3418,669,4818,920,12171,-3505
广发期货,3326,96,0,0,1829,-458
招商期货,3258,-16,3412,-69,1257,-229
方正中期,2728,130,0,0,1480,-133
国投期货,2538,-351,4704,-250,5261,298
银河期货,2382,142,4151,204,2760,-177
东方财富,2375,53,0,0,2266,640
华泰期货,2283,-677,3248,-4,3675,152
光大期货,2084,234,2022,465,3187,951
徽商期货,1861,-37,0,0,0,0
中财期货,1643,-41,0,0,0,0
中州期货,0,0,2517,116,0,0
一德期货,0,0,2061,-56,0,0
东吴期货,0,0,2695,586,1566,169
五矿期货,0,0,0,0,1403,-981
国信期货,0,0,0,0,1317,418
国海良时,0,0,2570,-487,0,0
格林大华,0,0,6058,142,0,0
