company,long,long_chg,short,short_chg,volume,volume_chg
华泰期货,3105,163,3354,140,1509,-714
国泰君安,2557,-3,4363,411,3532,-1750
中信期货,2316,171,2219,-59,2140,-1638
广发期货,2092,-270,2172,-296,1988,-765
永安期货,1858,126,2287,143,797,-780
东证期货,1832,-161,2220,-100,3299,-1779
海通期货,1673,-467,1125,-441,2170,-2482
浙商期货,1583,37,0,0,2972,-2065
东方财富,1512,-13,0,0,2074,-367
东吴期货,1487,34,853,23,0,0
方正中期,1187,-12,929,150,1446,-645
中信建投,1178,100,934,-199,1803,-1086
中泰期货,1087,-177,1361,-82,1493,-563
国富期货,1064,-261,783,-37,2022,-1146
平安期货,999,40,745,51,0,0
中粮期货,985,20,4180,34,0,0
美尔雅期货,977,12,0,0,0,0
国元期货,960,31,0,0,0,0
国投安信,908,8,1010,7,0,0
兴证期货,872,-57,0,0,0,0
中原期货,0,0,0,0,706,202
南华期货,0,0,1181,29,1001,-262
招商期货,0,0,977,284,693,-615
徽商期货,0,0,0,0,918,-353
宏源期货,0,0,739,8,0,0
新湖期货,0,0,0,0,873,-594
银河期货,0,0,919,-21,1330,-762
长江期货,0,0,0,0,738,-290
首创京都,0,0,1190,4,0,0
