company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,6076,89,8137,211,1978,37
东证期货,4474,85,3060,-112,4091,854
中信建投,3827,593,1346,122,1713,814
中信期货,2958,0,4887,-20,864,-506
方正中期,2377,-73,1338,-165,740,-156
海通期货,2214,40,1470,56,792,147
永安期货,2131,161,6632,23,702,-306
银河期货,2077,238,1327,133,1153,-292
招商期货,1710,326,1821,286,1212,522
中财期货,1503,504,0,0,1463,665
长江期货,1489,5,1098,18,761,49
华泰期货,1235,9,0,0,489,-281
中泰期货,1155,40,1989,-45,0,0
徽商期货,1102,53,0,0,496,18
南华期货,1010,-18,2453,4,0,0
东吴期货,960,80,752,128,456,-228
广发期货,918,55,997,11,0,0
中粮期货,866,1,2971,7,0,0
新湖期货,798,-32,0,0,0,0
申银万国,762,111,0,0,549,284
东方财富,0,0,0,0,796,165
国元期货,0,0,0,0,513,106
华闻期货,0,0,0,0,718,146
中州期货,0,0,693,7,0,0
宁证期货,0,0,0,0,833,798
国海良时,0,0,1096,31,0,0
国投期货,0,0,2777,61,0,0
格林大华,0,0,4899,206,879,-283
瑞达期货,0,0,716,177,0,0
