company,long,long_chg,short,short_chg,volume,volume_chg
方正中期,1593,22,1100,-42,354,-93
中信期货,1563,35,1644,21,640,22
华泰期货,1457,94,1038,71,247,-27
中信建投,1373,-14,948,3,623,-272
银河期货,1230,130,0,0,180,-660
国泰君安,1207,13,1399,61,624,-50
浙商期货,1187,-115,1214,-114,297,-130
东证期货,1185,117,991,190,1569,245
海通期货,1148,213,1003,224,479,-47
新湖期货,1091,5,993,3,418,-37
国投安信,999,123,873,133,418,-124
东方财富,924,41,0,0,233,41
广发期货,764,59,0,0,0,0
平安期货,715,22,0,0,0,0
兴证期货,585,90,0,0,0,0
宏源期货,581,54,0,0,0,0
中辉期货,575,1,0,0,0,0
中泰期货,512,41,1026,92,267,-407
徽商期货,483,6,0,0,0,0
南华期货,431,63,0,0,304,97
东吴期货,0,0,668,-9,0,0
创元期货,0,0,663,0,0,0
信达期货,0,0,0,0,264,232
中粮期货,0,0,1862,-10,0,0
国信期货,0,0,0,0,194,161
招商期货,0,0,765,-36,328,62
格林大华,0,0,1353,-101,200,155
永安期货,0,0,1554,64,185,-968
物产中大,0,0,0,0,248,184
瑞达期货,0,0,960,9,0,0
紫金天风,0,0,1048,3,0,0
首创京都,0,0,688,133,0,0
