company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,2079,27,1482,0,471,-21
国泰君安（代客）,2063,11,2856,17,650,243
海通期货（代客）,1090,0,1052,8,164,75
方正中期（代客）,1018,12,771,-12,332,158
南华期货（代客）,966,69,2348,62,307,-89
银河期货（代客）,903,13,0,0,0,0
长江期货（代客）,770,24,552,-100,510,280
中信建投（代客）,731,119,1033,-104,461,341
广发期货（代客）,718,1,454,15,0,0
中泰期货（代客）,689,218,0,0,459,407
招商期货（代客）,657,-1,923,10,185,46
五矿期货（代客）,645,1,897,-1,270,113
华泰期货（代客）,633,114,737,218,366,311
国元期货（代客）,578,3,0,0,0,0
信达期货（代客）,561,2,0,0,0,0
国投安信（代客）,557,-9,0,0,0,0
宝城期货（代客）,539,-384,0,0,411,398
平安期货（代客）,527,5,0,0,0,0
国海良时（代客）,520,-1,0,0,0,0
物产中大（代客）,450,7,0,0,0,0
东吴期货（代客）,0,0,659,101,156,83
一德期货（代客）,0,0,0,0,171,-3
中州期货（代客）,0,0,598,0,0,0
东证期货（代客）,0,0,712,28,777,414
中粮期货（代客）,0,0,410,25,0,0
中银期货（代客）,0,0,0,0,156,155
宏源期货（代客）,0,0,0,0,175,-91
永安期货（代客）,0,0,1186,1,113,88
新湖期货（代客）,0,0,0,0,101,21
格林大华（代客）,0,0,812,0,0,0
瑞达期货（代客）,0,0,435,0,0,0
浙商期货（代客）,0,0,0,0,97,88
鑫鼎盛期货（代客）,0,0,330,0,0,0
首创京都（代客）,0,0,721,51,0,0
