company,long,long_chg,short,short_chg,volume,volume_chg
南华期货,998,3,315,85,0,0
广发期货,797,104,0,0,197,-14
国泰期货,718,299,267,-80,747,463
申银万国期货,699,16,160,21,0,0
银河期货,657,2,0,0,278,-13
华泰期货,583,128,1114,-63,479,-195
中信期货,573,-30,2761,102,566,152
浙商期货,507,119,0,0,0,0
国投安信期货,419,5,2971,51,270,109
格林期货,400,9,541,183,268,223
永安期货,376,52,195,26,274,106
方正中期期货,367,-22,150,21,221,75
中粮期货,339,259,3184,34,399,335
中信建投期货,322,37,444,35,0,0
徽商期货,320,-6,0,0,210,35
平安期货,291,-13,0,0,271,26
东证期货,285,78,180,83,389,210
大越期货,266,-7,0,0,0,0
海通期货,251,22,0,0,0,0
华安期货,246,-3,0,0,0,0
国富期货,0,0,0,0,201,114
东方财富期货,0,0,300,3,237,-11
中原期货,0,0,168,-10,0,0
中州期货,0,0,257,6,0,0
东吴期货,0,0,0,0,329,70
华西期货,0,0,252,199,210,200
华融融达期货,0,0,129,2,0,0
五矿期货,0,0,192,13,0,0
光大期货,0,0,0,0,284,-211
神华期货,0,0,0,0,472,464
美尔雅期货,0,0,277,10,0,0
鲁证期货,0,0,475,83,214,-15
