company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1828,32,1504,2,1158,391
东证期货,1239,-39,990,18,2979,595
中信建投,968,110,1481,-66,962,440
广发期货,919,-13,0,0,550,179
华泰期货,903,23,0,0,0,0
永安期货,864,-113,672,10,383,223
银河期货,855,16,0,0,326,7
申银万国,707,121,0,0,226,-19
中信期货,570,11,926,225,630,264
方正中期,554,-6,0,0,444,189
一德期货,524,122,0,0,242,175
宏源期货,489,41,0,0,291,-33
浙商期货,473,36,0,0,0,0
东方财富,470,56,0,0,326,68
正信期货,453,41,0,0,0,0
平安期货,437,-33,0,0,0,0
紫金天风,407,3,0,0,0,0
格林大华,399,-41,2716,-12,0,0
物产中大,357,30,0,0,0,0
东航期货,354,-31,0,0,0,0
中州期货,0,0,682,-9,0,0
五矿期货,0,0,314,-3,0,0
中泰期货,0,0,562,-8,245,-237
徽商期货,0,0,0,0,273,27
广州期货,0,0,565,1,0,0
国投安信,0,0,729,106,306,93
国富期货,0,0,450,135,0,0
光大期货,0,0,0,0,282,201
创元期货,0,0,961,5,225,104
华西期货,0,0,539,-17,0,0
南华期货,0,0,1292,9,0,0
中粮期货,0,0,4473,48,0,0
海通期货,0,0,0,0,502,62
新湖期货,0,0,0,0,249,137
招商期货,0,0,348,-1,0,0
瑞达期货,0,0,949,-1,0,0
西部期货,0,0,0,0,243,133
鑫鼎盛期货,0,0,250,0,0,0
长安期货,0,0,408,0,0,0
