company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,4106,94,5399,-55,971,-251
中信期货,3682,48,4451,278,730,-438
方正中期,2759,136,2266,140,424,-174
中信建投,1798,34,3114,78,332,-175
海通期货,1729,22,1334,-11,243,-232
招商期货,1536,54,1504,36,124,-107
南华期货,1410,-26,2451,310,1036,-707
广发期货,1404,17,815,22,0,0
银河期货,1220,10,0,0,0,0
东方财富,1186,19,0,0,155,-87
长江期货,1181,2,1522,-5,223,-166
永安期货,1105,107,1118,2,249,32
东证期货,1097,44,1251,45,1125,-952
平安期货,1065,-6,0,0,0,0
光大期货,913,7,0,0,210,-327
华安期货,907,-7,0,0,0,0
国信期货,827,31,1076,4,0,0
华泰期货,824,13,0,0,168,-190
徽商期货,748,19,0,0,0,0
国元期货,739,19,0,0,0,0
上海东亚,0,0,0,0,316,95
东吴期货,0,0,0,0,193,48
中州期货,0,0,775,53,0,0
中泰期货,0,0,1014,-9,0,0
中粮期货,0,0,1326,-394,469,392
中财期货,0,0,984,-152,372,171
中融汇信,0,0,0,0,173,91
五矿期货,0,0,765,4,0,0
国海良时,0,0,0,0,327,83
国投期货,0,0,1477,57,0,0
新湖期货,0,0,1609,1,0,0
格林大华,0,0,1539,1,0,0
瑞达期货,0,0,0,0,131,80
