company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,4302,29,5669,818,5519,927
东证期货,3102,-571,3593,-793,6958,1021
广发期货,2695,-33,2103,93,4710,873
中信期货,2340,-225,2757,54,3221,-142
银河期货,2333,31,2268,-37,3246,193
中信建投,2074,-354,2880,-75,2727,-448
海通期货,2006,409,1361,173,3880,734
东方财富,1916,41,0,0,3504,784
中泰期货,1798,-63,2271,-74,3017,715
永安期货,1777,95,2756,371,0,0
徽商期货,1690,-62,0,0,2245,673
中粮期货,1647,366,1941,-207,0,0
方正中期,1604,148,0,0,1820,155
平安期货,1507,-27,0,0,0,0
国富期货,1445,-104,1645,-328,2116,657
光大期货,1309,92,0,0,1965,572
华泰期货,1163,-41,2926,-257,2410,414
国投安信,1144,-10,1316,-52,1332,41
南华期货,1071,-110,1283,-34,0,0
中辉期货,981,-9,0,0,0,0
东吴期货,0,0,0,0,1502,628
东海期货,0,0,948,-54,0,0
创元期货,0,0,1151,-31,0,0
中财期货,0,0,0,0,1068,130
中原期货,0,0,0,0,1112,-663
国元期货,0,0,0,0,1201,346
浙商期货,0,0,987,21,0,0
格林大华,0,0,1045,69,0,0
瑞达期货,0,0,2376,-109,1290,622
申银万国,0,0,984,89,0,0
