company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,5241,110,8075,-74,3412,-1389
国泰君安,4865,-382,8919,101,5971,-2866
东方财富,4683,-156,0,0,3832,-124
中信建投,3457,4,1887,-112,2556,-1269
银河期货,3428,-285,3325,-244,3433,112
东证期货,3374,-12,5562,-282,7890,11
方正中期,3257,-147,1650,-11,1994,-981
广发期货,3157,103,1939,7,1998,411
徽商期货,3059,85,0,0,3665,650
中泰期货,2603,14,3122,230,3756,137
海通期货,2557,-410,1487,-570,4982,-276
永安期货,2422,-63,2972,-330,0,0
华泰期货,2381,-157,3451,-410,3145,-346
光大期货,2255,-115,0,0,1907,294
国投安信,2168,35,3129,-206,0,0
平安期货,2090,84,0,0,1507,207
新湖期货,1692,-19,2258,-76,0,0
国信期货,1415,10,0,0,0,0
申银万国,1405,-37,1557,-60,0,0
中辉期货,1230,-47,0,0,0,0
中原期货,0,0,0,0,1740,-1138
东吴期货,0,0,0,0,1576,-440
中粮期货,0,0,2703,45,0,0
兴证期货,0,0,1957,-97,0,0
国富期货,0,0,0,0,1601,-79
南华期货,0,0,1662,31,0,0
华闻期货,0,0,0,0,1873,355
宝城期货,0,0,0,0,1566,885
宏源期货,0,0,0,0,2035,430
格林大华,0,0,1679,133,0,0
瑞达期货,0,0,2498,2,0,0
首创京都,0,0,1528,131,0,0
