company,long,long_chg,short,short_chg,volume,volume_chg
东方财富,2801,-123,0,0,3061,73
广发期货,2774,74,2513,169,2199,119
中信期货,2751,-152,2694,-151,2733,253
国泰君安,2681,-144,5032,177,3461,-168
永安期货,2368,113,2854,102,1539,374
东证期货,2338,-98,3778,-344,4754,377
华泰期货,2313,104,3782,-6,2142,466
海通期货,1978,239,1418,59,3196,207
中信建投,1919,51,1426,284,2071,72
方正中期,1899,-154,1005,42,2520,253
中泰期货,1823,-32,2178,-221,2877,334
银河期货,1759,91,1488,-77,2150,-338
平安期货,1644,-59,0,0,972,-66
徽商期货,1579,47,0,0,2216,665
国投安信,1531,6,1634,65,0,0
浙商期货,1353,-37,0,0,1848,269
东吴期货,1174,-68,2008,20,1440,85
光大期货,1127,-115,0,0,1048,17
长江期货,1045,-44,0,0,0,0
宏源期货,1038,53,1127,-6,0,0
华闻期货,0,0,0,0,942,116
兴证期货,0,0,1171,-33,0,0
中粮期货,0,0,4316,-80,0,0
中财期货,0,0,997,77,0,0
国元期货,0,0,0,0,1131,75
南华期货,0,0,1231,-43,0,0
国富期货,0,0,1067,165,2096,115
新湖期货,0,0,1254,-40,0,0
