company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3529,-28,4791,84,394,-171
中信期货,3412,93,3178,-7,504,23
方正中期,2113,6,2072,-26,158,-1
南华期货,2068,48,2420,-40,900,151
海通期货,1780,-326,1527,-4,398,219
招商期货,1672,-4,1552,-2,70,39
中信建投,1571,9,1754,-26,133,43
华泰期货,1473,61,946,-38,235,61
长江期货,1292,-9,1140,-14,77,-49
广发期货,1043,-2,662,-1,109,-1
银河期货,999,-20,0,0,124,-105
东方财富,729,13,0,0,87,7
国海良时,716,5,0,0,0,0
东吴期货,701,-4,0,0,0,0
光大期货,685,5,611,-53,164,14
瑞达期货,616,-4,1087,2,0,0
交子期货,534,-1,0,0,0,0
徽商期货,516,-1,0,0,0,0
中粮期货,516,3,1156,-25,0,0
申银万国,510,-22,0,0,0,0
东证期货,0,0,0,0,974,6
东海期货,0,0,0,0,81,44
中原期货,0,0,489,8,0,0
中州期货,0,0,849,-3,0,0
中财期货,0,0,0,0,191,83
中泰期货,0,0,1516,198,302,120
中辉期货,0,0,524,18,0,0
国元期货,0,0,0,0,96,-36
永安期货,0,0,1589,3,0,0
浙商期货,0,0,0,0,96,54
江西瑞奇,0,0,518,-15,0,0
首创京都,0,0,1623,-103,124,-1
