company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,17927,1221,24432,1061,45578,3644
中信期货,15832,927,20179,1337,36242,1247
中信建投,12307,103,9569,-703,12662,2599
东证期货,7758,686,9674,2002,21670,3747
海通期货,6317,179,5741,699,10242,1217
银河期货,6162,369,6293,-220,10057,36
中泰期货,5198,457,4780,92,6317,254
中粮期货,4815,29,2358,50,0,0
广发期货,4577,-271,5736,-320,9651,594
国投期货,4396,-231,6032,-23,3748,1122
华泰期货,4366,-6,5350,715,7313,539
南华期货,4135,504,5768,530,13328,788
招商期货,4004,187,3908,40,5705,-413
方正中期,3906,234,0,0,4997,1057
永安期货,3767,399,9109,173,0,0
东方财富,3557,-83,2578,-12,8411,-187
东吴期货,3233,-1,3390,-273,3684,989
国信期货,3129,900,0,0,3535,1173
光大期货,2931,-118,0,0,4539,418
徽商期货,2915,14,0,0,3886,633
一德期货,0,0,3054,135,0,0
国海良时,0,0,2897,18,0,0
格林大华,0,0,5372,-180,0,0
渤海期货,0,0,0,0,3532,1728
瑞达期货,0,0,0,0,3746,970
长江期货,0,0,2823,8,0,0
