company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,4107,-749,4880,-413,5024,-5020
东证期货,3060,-586,3589,-555,6715,-3017
银河期货,2744,-670,2340,-332,5594,-749
广发期货,2658,-548,1669,-661,4337,-1525
中信建投,2622,121,3994,-70,2533,-2535
中信期货,2491,-164,2389,-199,3933,-2803
华泰期货,2095,63,2799,-177,2860,-1644
中泰期货,2047,-285,2797,-54,3201,-1854
徽商期货,1908,-78,0,0,2394,-2379
东方财富,1836,54,0,0,2965,-2093
海通期货,1835,-691,0,0,3546,-2077
方正中期,1812,-237,1611,45,2250,-1660
中粮期货,1740,-11,2957,188,0,0
永安期货,1710,-212,3355,13,0,0
国富期货,1618,-136,2039,-83,1695,-3133
光大期货,1520,192,0,0,1743,-1349
国投安信,1294,100,1202,-56,0,0
中辉期货,1284,-195,0,0,1531,-1232
平安期货,1226,24,0,0,0,0
南华期货,1152,71,1429,39,0,0
东吴期货,0,0,1227,-18,1696,-1109
创元期货,0,0,1221,14,0,0
中财期货,0,0,0,0,1235,-380
中原期货,0,0,2134,212,1022,-2334
国元期货,0,0,0,0,1350,-1696
国信期货,0,0,0,0,1256,-1156
格林大华,0,0,1378,42,0,0
瑞达期货,0,0,2905,80,0,0
首创京都,0,0,1200,-106,0,0
