company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2515,273,3443,71,2642,-25
华泰期货,2194,-9,1345,360,1729,72
国泰期货,2022,116,3117,-40,1404,-965
银河期货,1786,298,920,-24,968,-25
方正中期期货,1634,-214,827,-390,1626,-90
东方财富期货,1379,128,0,0,1314,90
永安期货,1297,27,3141,331,1026,-128
国投安信期货,1208,90,3789,140,624,-229
申银万国期货,1205,-11,0,0,914,-147
浙商期货,1131,58,824,81,0,0
广发期货,1093,106,1220,28,792,-35
徽商期货,1060,53,0,0,772,-268
物产中大,1046,45,0,0,0,0
新湖期货,999,28,0,0,0,0
信达期货,975,100,0,0,0,0
平安期货,895,-11,0,0,0,0
中信建投期货,852,65,892,-66,755,-1
国信期货,850,43,0,0,1018,-102
先锋期货,844,24,0,0,0,0
光大期货,814,7,1013,83,1134,95
东证期货,0,0,1319,-220,2113,-172
东吴期货,0,0,856,263,806,270
中粮期货,0,0,3743,-33,0,0
中财期货,0,0,720,29,0,0
华闻期货,0,0,0,0,656,45
南华期货,0,0,759,13,0,0
兴证期货,0,0,0,0,598,25
招金期货,0,0,738,20,0,0
格林期货,0,0,2702,-2,0,0
海通期货,0,0,897,-75,1064,-113
瑞达期货,0,0,709,8,0,0
鲁证期货,0,0,0,0,637,-269
