company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3706,278,3252,98,8036,1882
东证期货,3164,-320,2931,-124,8430,-88
中信期货,3033,183,3004,56,4921,468
广发期货,2209,82,2005,89,4605,0
华泰期货,2141,451,1891,-384,3239,673
海通期货,1819,-84,1371,259,4811,566
中泰期货,1789,575,1812,150,3705,464
银河期货,1732,122,1487,399,3619,105
中信建投,1692,-32,3450,-162,3372,595
方正中期,1413,-19,0,0,2776,316
光大期货,1405,380,1162,218,2398,319
华闻期货,1365,339,1033,541,3342,765
东方财富,1296,71,0,0,3833,-152
永安期货,1154,-41,1992,-311,1600,848
平安期货,1127,-92,0,0,0,0
徽商期货,970,9,0,0,2019,252
中粮期货,939,-187,3816,26,0,0
兴证期货,810,173,0,0,0,0
国投安信,810,-50,995,-139,1693,786
中州期货,806,65,879,-34,0,0
东吴期货,0,0,0,0,2076,843
创元期货,0,0,1187,-3,0,0
中原期货,0,0,0,0,1768,88
南华期货,0,0,1308,22,0,0
国元期货,0,0,0,0,1736,405
国富期货,0,0,0,0,3222,1244
华西期货,0,0,1013,-4,0,0
格林大华,0,0,930,-56,0,0
瑞达期货,0,0,2186,77,0,0
