company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,1025,44,476,18,0,0
国泰君安,1017,33,1689,146,499,-196
广发期货,877,105,597,2,503,20
东吴期货,716,-8,0,0,0,0
申银万国,664,14,0,0,0,0
浙商期货,659,-20,0,0,0,0
方正中期,654,-28,0,0,205,23
美尔雅期货,627,-43,0,0,295,119
中粮期货,627,57,4905,-52,195,142
东证期货,621,67,580,33,1130,205
中信建投,563,266,782,28,430,194
中泰期货,555,17,733,33,164,-61
国元期货,505,-21,0,0,0,0
一德期货,496,58,0,0,0,0
长江期货,494,3,0,0,0,0
银河期货,470,41,448,5,120,-25
中信期货,466,7,1040,106,327,-128
徽商期货,439,43,0,0,162,-4
国金期货,413,-9,0,0,0,0
国信期货,361,-11,0,0,0,0
东方财富,0,0,0,0,173,64
国富期货,0,0,836,302,357,283
国投安信,0,0,656,0,0,0
南华期货,0,0,1017,0,0,0
华西期货,0,0,724,-3,0,0
中财期货,0,0,322,-19,0,0
光大期货,0,0,423,1,172,94
创元期货,0,0,454,5,0,0
华泰期货,0,0,478,332,458,390
中原期货,0,0,0,0,135,-63
格林大华,0,0,1450,68,0,0
宏源期货,0,0,0,0,152,-49
民生期货,0,0,0,0,129,53
紫金天风,0,0,0,0,121,94
瑞达期货,0,0,1336,3,0,0
金瑞期货,0,0,0,0,133,-16
首创京都,0,0,795,23,0,0
