company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1768,17,1188,107,852,195
中信期货,1334,-178,3167,-459,1263,182
中信建投,1186,-2,1388,20,402,83
华泰期货,1167,-45,983,16,451,-91
国投安信,1161,-16,1855,-2,266,-5
海通期货,1069,-21,532,-9,194,-72
银河期货,995,-21,604,-7,314,-112
新湖期货,992,-152,992,11,189,59
招商期货,964,54,1559,-41,341,193
中泰期货,932,31,1603,49,998,315
东证期货,875,145,530,99,1116,328
紫金天风,872,4,0,0,0,0
东吴期货,759,-13,947,22,0,0
广发期货,746,25,0,0,221,84
永安期货,723,-210,0,0,349,195
浙商期货,719,21,0,0,882,-120
方正中期,716,-140,459,-148,716,382
东方财富,625,27,0,0,277,-17
北京金鹏,531,-1,0,0,0,0
宏源期货,519,-16,0,0,0,0
中粮期货,0,0,3992,-304,402,330
国富期货,0,0,0,0,348,134
南华期货,0,0,1479,-5,349,10
华西期货,0,0,480,3,0,0
广州期货,0,0,479,-1,0,0
格林大华,0,0,769,-59,0,0
瑞达期货,0,0,540,1,0,0
长江期货,0,0,0,0,189,3
首创京都,0,0,1087,-11,0,0
