company,long,long_chg,short,short_chg,volume,volume_chg
华泰期货,1518,26,1166,22,108,-213
中信建投,1364,12,1272,3,393,-287
国泰君安,1336,2,1026,-103,447,80
新湖期货,1307,30,971,-3,279,-11
南华期货,1283,46,2086,3,579,127
国投安信,1125,20,2264,1,213,53
浙商期货,1088,-7,1049,-16,143,-37
银河期货,981,1,807,-6,235,-133
方正中期,945,-31,705,-53,314,4
长江期货,877,-1,748,-1,408,170
海通期货,851,60,632,56,424,-8
招商期货,757,87,653,89,284,-4
中信期货,746,-94,1233,-26,518,-33
中泰期货,730,-5,459,-3,0,0
紫金天风,722,9,0,0,0,0
永安期货,721,-41,430,10,0,0
首创京都,659,141,0,0,207,160
北京金鹏,479,0,0,0,0,0
中衍期货,455,10,382,-7,0,0
东证期货,403,133,609,125,366,130
华闻期货,0,0,0,0,123,-46
中粮期货,0,0,4699,-9,0,0
华西期货,0,0,359,12,150,10
格林大华,0,0,363,4,0,0
广发期货,0,0,0,0,107,-234
申银万国,0,0,0,0,121,103
渤海期货,0,0,0,0,146,-1
