company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,3399,157,1404,-12,731,-265
国泰君安,1806,3,3446,284,1011,49
永安期货,1254,111,4025,22,0,0
东证期货,1182,-104,0,0,2251,-35
中财期货,1065,32,0,0,0,0
东吴期货,930,20,897,86,408,43
一德期货,905,4,0,0,0,0
广发期货,846,11,421,16,0,0
新湖期货,837,12,0,0,0,0
平安期货,833,74,0,0,0,0
银河期货,778,121,448,27,570,244
中粮期货,715,0,2890,277,355,-339
方正中期,700,10,0,0,244,-89
中泰期货,692,30,1058,-3,555,30
中信建投,691,66,714,92,260,56
东方财富,633,-29,0,0,0,0
海通期货,602,66,0,0,278,154
国投期货,593,18,1118,-2,0,0
徽商期货,524,13,581,29,248,-133
国信期货,510,-4,0,0,0,0
国元期货,0,0,0,0,298,69
华闻期货,0,0,0,0,227,160
南华期货,0,0,2440,66,0,0
华泰期货,0,0,0,0,223,113
光大期货,0,0,0,0,566,436
中州期货,0,0,1341,77,0,0
五矿期货,0,0,792,0,288,47
国富期货,0,0,434,0,0,0
国海良时,0,0,1093,-4,0,0
招商期货,0,0,407,-64,996,200
格林大华,0,0,4189,157,233,-89
浙商期货,0,0,0,0,267,-20
申银万国,0,0,0,0,301,-183
长江期货,0,0,426,-1,0,0
首创京都,0,0,720,-2,0,0
