company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,8154,-1665,6949,-1925,12666,-9353
国泰君安,5632,-687,12118,-1109,11218,-8529
东方财富,5540,-244,0,0,3517,-1977
东证期货,4643,-609,7726,-685,9718,-4144
中信建投,4489,-38,2844,-352,2846,-1544
银河期货,4314,-438,4060,-254,3848,-2582
方正中期,3455,-307,0,0,2409,-1707
徽商期货,3247,-20,0,0,2052,-2477
中泰期货,3181,-331,3996,-30,4109,-2603
广发期货,3063,-579,2151,-562,2629,-1147
海通期货,2959,202,2194,-617,4645,-1589
招商期货,2882,-60,0,0,1315,-690
华泰期货,2875,-90,4814,-739,3725,-2627
光大期货,2761,-230,2909,-204,3832,-777
永安期货,2523,93,3047,145,1208,-562
平安期货,2319,14,0,0,0,0
国信期货,2045,73,0,0,1369,-765
申银万国,1879,13,0,0,0,0
瑞达期货,1858,-48,0,0,0,0
南华期货,1784,-163,2449,-351,6484,-5355
东吴期货,0,0,2422,31,1853,-970
创元期货,0,0,2291,194,0,0
华闻期货,0,0,0,0,1955,-1183
中粮期货,0,0,3940,126,0,0
中财期货,0,0,2192,-257,0,0
宏源期货,0,0,1865,139,0,0
国投期货,0,0,2124,-35,0,0
格林大华,0,0,3097,35,0,0
浙商期货,0,0,0,0,1537,-1638
首创京都,0,0,2049,-21,0,0
