company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,4028,-437,5946,-445,5388,-695
中信期货（代客）,3576,-193,4047,270,6119,-358
东证期货（代客）,3000,-734,2686,-1109,6281,-1128
中信建投（代客）,2760,-32,2366,-24,2324,61
海通期货（代客）,2274,-36,1574,-158,3756,-75
中粮期货（代客）,2264,443,4013,6,1153,569
永安期货（代客）,2217,52,3945,-55,0,0
广发期货（代客）,2123,-413,1216,-355,2314,-84
中泰期货（代客）,2097,-176,1896,12,1508,-348
银河期货（代客）,2016,-163,1823,117,2954,40
方正中期（代客）,2005,-42,1343,86,1778,-36
华泰期货（代客）,1862,-39,1580,-23,1860,-735
徽商期货（代客）,1702,-29,0,0,1833,-293
东方财富（代客）,1601,-44,0,0,2050,-262
光大期货（代客）,1410,-181,1418,-88,2973,300
平安期货（代客）,1273,-89,0,0,0,0
兴证期货（代客）,1263,-236,0,0,935,-112
宝城期货（代客）,1232,7,0,0,1577,-113
中辉期货（代客）,1111,34,0,0,0,0
宏源期货（代客）,1045,-2,0,0,0,0
中原期货（代客）,0,0,0,0,987,277
华西期货（代客）,0,0,1297,176,0,0
中州期货（代客）,0,0,1244,-22,0,0
南华期货（代客）,0,0,1664,43,0,0
华闻期货（代客）,0,0,0,0,1875,211
国投安信（代客）,0,0,1248,-92,0,0
国元期货（代客）,0,0,0,0,1005,-69
国富期货（代客）,0,0,0,0,1131,29
格林大华（代客）,0,0,3454,1,0,0
瑞达期货（代客）,0,0,2316,-123,0,0
首创京都（代客）,0,0,1049,-29,0,0
