company,long,long_chg,short,short_chg,volume,volume_chg
中信建投,1426,190,1889,270,888,554
国泰君安,1313,-276,1076,26,808,625
新湖期货,1275,51,990,3,364,250
华泰期货,944,-7,1271,23,0,0
中信期货,934,-39,2106,-7,478,337
东证期货,818,64,483,60,1012,139
中粮期货,798,84,4010,286,396,378
海通期货,724,-13,453,-23,222,132
宏源期货,716,9,0,0,0,0
国投安信,689,56,846,23,471,339
南华期货,671,13,961,-8,165,68
招商期货,648,-23,716,25,288,188
银河期货,634,41,0,0,199,157
方正中期,620,33,399,24,305,231
永安期货,588,-16,0,0,0,0
浙商期货,491,92,951,80,314,158
徽商期货,485,12,0,0,225,144
中泰期货,456,17,0,0,192,127
广发期货,448,30,0,0,113,83
东方财富,385,38,0,0,0,0
创元期货,0,0,556,1,0,0
东吴期货,0,0,597,-7,0,0
国元期货,0,0,434,-3,0,0
华安期货,0,0,0,0,200,38
恒力期货,0,0,0,0,130,116
国金期货,0,0,0,0,125,-11
格林大华,0,0,1616,8,0,0
瑞达期货,0,0,704,0,0,0
长安期货,0,0,418,0,0,0
首创京都,0,0,396,82,138,122
