company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2423,203,3946,-151,1546,-25
国泰期货,2167,320,3938,236,2584,650
华泰期货,2111,81,1744,-86,1273,-520
方正中期期货,1985,257,0,0,1134,-445
东方财富期货,1964,183,0,0,1091,-77
银河期货,1795,314,905,-26,788,-52
徽商期货,1414,67,0,0,728,-150
国海良时期货,1332,20,0,0,0,0
浙商期货,1316,51,0,0,0,0
申银万国期货,1299,6,0,0,475,86
广发期货,1280,94,1273,-21,0,0
光大期货,1210,118,0,0,596,-33
永安期货,1190,20,3105,30,678,-125
国投安信期货,1174,33,3301,76,563,148
物产中大,1109,78,0,0,0,0
海通期货,1081,24,1260,156,772,-18
中信建投期货,1027,133,956,157,964,-25
平安期货,1012,23,0,0,0,0
南华期货,1001,164,881,15,0,0
信达期货,924,9,0,0,0,0
东吴期货,0,0,1022,37,626,92
东证期货,0,0,1804,477,1607,-414
华闻期货,0,0,0,0,571,-208
中财期货,0,0,755,27,0,0
中粮期货,0,0,4593,34,0,0
五矿期货,0,0,1119,-19,0,0
兴证期货,0,0,0,0,530,195
国信期货,0,0,0,0,818,-341
国富期货,0,0,0,0,778,20
华安期货,0,0,0,0,518,-1
招商期货,0,0,1006,11,0,0
格林期货,0,0,3027,13,0,0
招金期货,0,0,867,100,0,0
首创期货,0,0,778,26,0,0
鲁证期货,0,0,821,36,0,0
