company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1419,61,774,17,684,380
东证期货,1132,292,685,207,1171,570
华泰期货,883,3,1134,172,231,37
中信期货,879,92,1543,62,568,303
新湖期货,868,164,677,158,388,220
中信建投,771,21,1360,2,449,314
海通期货,621,12,460,-3,369,210
宏源期货,613,98,0,0,0,0
南华期货,611,-12,979,143,327,2
招商期货,604,87,608,83,292,179
银河期货,519,88,0,0,226,-44
国投安信,516,8,772,0,268,-41
方正中期,462,5,325,5,314,19
永安期货,441,3,288,56,0,0
浙商期货,437,307,498,30,531,371
恒力期货,363,0,0,0,0,0
徽商期货,268,57,0,0,178,19
五矿期货,260,30,0,0,0,0
海证期货,258,-1,0,0,0,0
中泰期货,256,-56,0,0,183,28
东吴期货,0,0,534,-6,0,0
国富期货,0,0,0,0,246,182
国元期货,0,0,487,-1,0,0
和合期货,0,0,0,0,199,91
创元期货,0,0,395,10,0,0
中粮期货,0,0,3062,287,363,185
格林大华,0,0,1117,231,337,96
瑞达期货,0,0,641,175,239,189
长安期货,0,0,328,2,0,0
