company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,9762,403,12208,171,2466,-2231
中信建投,7989,-18,7043,122,848,-1106
中信期货,4931,59,6809,6,2815,-2872
南华期货,3408,-9,3051,20,2095,-1535
银河期货,3083,1,1534,-14,487,-486
招商期货,3070,-98,2702,-66,768,-541
海通期货,2916,44,2470,-13,0,0
中粮期货,2898,93,6630,26,0,0
国投期货,2704,-43,4105,53,452,-2588
中财期货,2177,58,0,0,463,-280
永安期货,2009,198,5738,-31,547,-763
广发期货,1908,47,1033,11,0,0
中泰期货,1849,44,3059,407,1117,-194
长江期货,1517,113,1314,22,763,-623
华泰期货,1417,54,993,36,460,-679
东证期货,1340,32,2097,-58,2564,-1231
中州期货,1290,-51,1377,2,0,0
方正中期,1284,190,1235,95,543,-75
东方财富,1083,-21,0,0,0,0
新湖期货,1040,23,0,0,0,0
东吴期货,0,0,1482,-23,0,0
五矿期货,0,0,1241,33,0,0
华安期货,0,0,0,0,493,146
国海良时,0,0,0,0,492,88
国金期货,0,0,0,0,583,-371
格林大华,0,0,3632,27,0,0
正信期货,0,0,0,0,417,-447
首创京都,0,0,0,0,390,187
齐盛期货,0,0,0,0,410,-468
