company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,2181,8,776,-14,0,0
华泰期货,1994,-7,1130,15,284,-835
国泰期货,1210,-3,2629,113,852,-339
东证期货,964,28,696,51,467,-434
海通期货,959,-21,0,0,212,-179
天风期货,893,-7,0,0,0,0
银河期货,873,98,400,49,305,-255
中信期货,864,48,3578,60,624,-587
鲁证期货,695,-86,0,0,252,-336
光大期货,680,-12,0,0,247,-609
国投安信期货,663,-18,1343,45,225,-1133
国信期货,632,15,0,0,230,-541
中辉期货,593,-20,0,0,0,0
一德期货,586,4,0,0,0,0
中州期货,577,18,0,0,0,0
国联期货,574,9,602,22,0,0
和合期货,567,-53,0,0,0,0
方正中期期货,552,43,0,0,418,-366
南华期货,545,1,1791,-23,0,0
混沌天成,542,9,0,0,0,0
东吴期货,0,0,369,21,0,0
东方财富期货,0,0,0,0,277,-307
中信建投期货,0,0,0,0,262,-612
信达期货,0,0,524,4,0,0
国富期货,0,0,0,0,515,-616
中粮期货,0,0,6584,51,0,0
五矿期货,0,0,554,-12,0,0
华安期货,0,0,0,0,239,-79
兴证期货,0,0,0,0,207,70
宏源期货,0,0,433,11,218,-121
格林期货,0,0,700,51,0,0
弘业期货,0,0,482,1,0,0
平安期货,0,0,443,26,0,0
广发期货,0,0,720,-25,0,0
申银万国期货,0,0,410,-24,617,-149
浙商期货,0,0,0,0,227,-210
金瑞期货,0,0,0,0,236,-159
美尔雅期货,0,0,508,-17,0,0
