date,open,high,low,close,volume,hold,settle
2022-03-29,18100.0,18690.0,17795.0,18595.0,2434,1909,18510.0
2022-03-30,18615.0,18620.0,18320.0,18355.0,1093,2551,18485.0
2022-03-31,18305.0,18425.0,18250.0,18315.0,572,2768,18330.0
2022-04-01,18350.0,18380.0,18100.0,18195.0,609,2895,18215.0
2022-04-06,18220.0,18280.0,18135.0,18180.0,517,3073,18215.0
2022-04-07,18130.0,18170.0,18060.0,18125.0,399,3298,18120.0
2022-04-08,18135.0,18180.0,18000.0,18010.0,364,3428,18075.0
2022-04-11,18050.0,18050.0,17610.0,17755.0,653,3654,17765.0
2022-04-12,17805.0,17920.0,17745.0,17875.0,370,3763,17825.0
2022-04-13,17875.0,17955.0,17830.0,17830.0,285,3845,17875.0
2022-04-14,17865.0,17865.0,17700.0,17735.0,265,3887,17775.0
2022-04-15,17810.0,17850.0,17715.0,17720.0,349,4015,17775.0
2022-04-18,17850.0,18195.0,17850.0,18110.0,1058,4151,17985.0
2022-04-19,18100.0,18200.0,17895.0,17990.0,1178,4341,18015.0
2022-04-20,18100.0,18100.0,17830.0,17890.0,614,4450,17960.0
2022-04-21,17805.0,18000.0,17800.0,17870.0,320,4491,17915.0
2022-04-22,17830.0,17990.0,17810.0,17960.0,387,4570,17910.0
2022-04-25,18290.0,18290.0,18010.0,18060.0,680,4673,18090.0
2022-04-26,18050.0,18050.0,17830.0,18045.0,362,4695,17965.0
2022-04-27,18010.0,18090.0,18000.0,18045.0,280,4731,18035.0
2022-04-28,18060.0,18060.0,17910.0,17990.0,355,4735,17995.0
2022-04-29,17990.0,18050.0,17915.0,17995.0,380,4820,17975.0
2022-05-05,17990.0,18100.0,17835.0,18010.0,367,4935,18000.0
2022-05-06,18010.0,18030.0,17945.0,18030.0,232,4963,18005.0
2022-05-09,18090.0,18180.0,18000.0,18125.0,1135,5625,18065.0
2022-05-10,18125.0,18125.0,17950.0,18000.0,659,5726,18000.0
2022-05-11,18000.0,18145.0,18000.0,18085.0,524,5811,18080.0
2022-05-12,18080.0,18180.0,18080.0,18150.0,365,5826,18120.0
2022-05-13,18175.0,18860.0,18135.0,18785.0,1793,6425,18605.0
2022-05-16,18830.0,19800.0,18830.0,19550.0,3851,7636,19400.0
2022-05-17,19635.0,19845.0,18815.0,18860.0,4256,8550,19315.0
2022-05-18,18900.0,19250.0,18895.0,19125.0,1667,8650,19070.0
2022-05-19,19115.0,19370.0,18765.0,18870.0,2484,9002,19065.0
2022-05-20,18900.0,18950.0,18675.0,18900.0,1453,8886,18785.0
2022-05-23,18900.0,19065.0,18885.0,18940.0,1099,8794,18960.0
2022-05-24,19030.0,19030.0,18680.0,18805.0,947,8915,18825.0
2022-05-25,18950.0,18950.0,18830.0,18875.0,716,8925,18895.0
2022-05-26,18805.0,18865.0,18685.0,18700.0,800,9022,18730.0
2022-05-27,18730.0,18820.0,18605.0,18755.0,1601,8943,18720.0
2022-05-30,18755.0,18810.0,18520.0,18805.0,1089,8855,18665.0
2022-05-31,18830.0,18865.0,18640.0,18845.0,1282,8863,18760.0
2022-06-01,18750.0,18785.0,18670.0,18725.0,626,8869,18725.0
2022-06-02,18705.0,18755.0,18530.0,18685.0,534,8815,18650.0
2022-06-06,18690.0,18785.0,18650.0,18730.0,797,8966,18725.0
2022-06-07,18710.0,18710.0,18380.0,18400.0,1297,9148,18545.0
2022-06-08,18450.0,18450.0,18315.0,18380.0,592,9115,18365.0
2022-06-09,18370.0,18515.0,18360.0,18430.0,527,9048,18455.0
2022-06-10,18475.0,18515.0,18350.0,18435.0,620,8903,18430.0
2022-06-13,18610.0,18785.0,18575.0,18650.0,838,8821,18675.0
2022-06-14,18695.0,18895.0,18610.0,18820.0,1277,8546,18775.0
2022-06-15,18885.0,18910.0,18800.0,18815.0,512,8548,18830.0
2022-06-16,18795.0,18920.0,18725.0,18805.0,663,8453,18815.0
2022-06-17,18820.0,18870.0,18740.0,18855.0,787,8400,18820.0
2022-06-20,18900.0,19085.0,18760.0,19050.0,1528,8296,18935.0
2022-06-21,19050.0,19175.0,18965.0,19095.0,919,8229,19080.0
2022-06-22,19200.0,19270.0,18870.0,18915.0,1592,8196,19060.0
2022-06-23,19000.0,19170.0,18810.0,19135.0,1145,8132,18980.0
2022-06-24,19195.0,19195.0,18850.0,19020.0,668,8142,19035.0
2022-06-27,19290.0,19535.0,19235.0,19355.0,2008,8245,19385.0
2022-06-28,19430.0,19500.0,18940.0,19010.0,1863,8264,19160.0
2022-06-29,19100.0,19170.0,18730.0,18905.0,1055,8348,18890.0
2022-06-30,18830.0,19130.0,18830.0,18995.0,765,8219,19020.0
2022-07-01,18985.0,19160.0,18880.0,18930.0,1812,8685,19015.0
2022-07-04,19300.0,20380.0,19070.0,19640.0,7133,9235,19670.0
