date,open,high,low,close,volume,hold,settle
2021-07-01,18475.0,18540.0,18085.0,18120.0,767,4413,18375.0
2021-07-02,18330.0,18330.0,17960.0,18080.0,503,4588,18050.0
2021-07-05,18005.0,18300.0,18005.0,18190.0,400,4652,18200.0
2021-07-06,18245.0,18380.0,18200.0,18310.0,649,4687,18300.0
2021-07-07,18265.0,18370.0,18150.0,18240.0,250,4773,18255.0
2021-07-08,18325.0,18345.0,18190.0,18300.0,183,4726,18285.0
2021-07-09,18300.0,18380.0,18285.0,18335.0,226,4799,18325.0
2021-07-12,18325.0,18360.0,18260.0,18265.0,314,4903,18295.0
2021-07-13,18205.0,18305.0,17990.0,18020.0,595,5105,18085.0
2021-07-14,18005.0,18045.0,17740.0,17880.0,719,5500,17880.0
2021-07-15,17850.0,17970.0,17700.0,17845.0,533,5727,17850.0
2021-07-16,17860.0,17950.0,17815.0,17905.0,733,6061,17900.0
2021-07-19,17945.0,18010.0,17660.0,17950.0,893,6482,17840.0
2021-07-20,17850.0,18080.0,17820.0,17940.0,664,6642,17990.0
2021-07-21,17950.0,18080.0,17905.0,17925.0,409,6718,17975.0
2021-07-22,17940.0,17990.0,17850.0,17865.0,276,6800,17930.0
2021-07-23,17865.0,17910.0,17800.0,17855.0,406,6906,17840.0
2021-07-26,17900.0,17970.0,17760.0,17810.0,481,6936,17840.0
2021-07-27,17900.0,17900.0,17760.0,17765.0,491,6959,17835.0
2021-07-28,17835.0,17835.0,17675.0,17705.0,409,7185,17725.0
2021-07-29,17750.0,17795.0,17680.0,17750.0,467,7372,17730.0
2021-07-30,17795.0,17810.0,17720.0,17800.0,397,7475,17770.0
2021-08-02,17795.0,17855.0,17660.0,17690.0,622,7554,17695.0
2021-08-03,17730.0,17760.0,17610.0,17720.0,537,7689,17705.0
2021-08-04,17685.0,17735.0,17665.0,17735.0,439,7842,17705.0
2021-08-05,17735.0,17735.0,17575.0,17575.0,748,8077,17630.0
2021-08-06,17570.0,17695.0,17570.0,17670.0,473,8129,17635.0
2021-08-09,17710.0,17745.0,17610.0,17670.0,433,8212,17675.0
2021-08-10,17625.0,17710.0,17530.0,17570.0,532,8240,17615.0
2021-08-11,17590.0,17700.0,17520.0,17670.0,478,8245,17605.0
2021-08-12,17800.0,17800.0,17505.0,17675.0,728,8370,17635.0
2021-08-13,17710.0,17715.0,17565.0,17590.0,479,8503,17625.0
2021-08-16,17680.0,17680.0,17550.0,17570.0,515,8602,17605.0
2021-08-17,17600.0,17630.0,17480.0,17565.0,420,8603,17570.0
2021-08-18,17570.0,17595.0,17240.0,17265.0,969,8966,17400.0
2021-08-19,17200.0,17245.0,16600.0,16745.0,2118,9339,16845.0
2021-08-20,16750.0,16950.0,16650.0,16770.0,1198,9577,16815.0
2021-08-23,16500.0,16600.0,16290.0,16380.0,1783,10114,16435.0
2021-08-24,16380.0,16435.0,16290.0,16390.0,945,10350,16340.0
2021-08-25,16390.0,16470.0,16300.0,16430.0,867,10473,16375.0
2021-08-26,16440.0,16630.0,16415.0,16535.0,1169,10635,16550.0
2021-08-27,16565.0,16600.0,16480.0,16545.0,483,10681,16525.0
2021-08-30,16460.0,16515.0,16160.0,16200.0,1394,11088,16280.0
2021-08-31,16225.0,16480.0,16195.0,16210.0,1308,11420,16280.0
2021-09-01,16250.0,16280.0,15820.0,15970.0,1927,11983,16000.0
2021-09-02,15900.0,16000.0,15400.0,15470.0,2796,13121,15650.0
2021-09-03,15485.0,15600.0,15255.0,15500.0,2134,13585,15425.0
2021-09-06,15430.0,15440.0,15240.0,15315.0,1494,13830,15325.0
2021-09-07,15380.0,15430.0,15275.0,15320.0,1423,13844,15360.0
2021-09-08,15300.0,15335.0,14980.0,15035.0,1960,14465,15160.0
2021-09-09,15000.0,15000.0,14690.0,14740.0,2512,15391,14810.0
2021-09-10,14590.0,15235.0,14580.0,14925.0,3399,15917,14930.0
2021-09-13,15060.0,15345.0,14890.0,15195.0,4452,15806,15120.0
2021-09-14,15195.0,15660.0,15160.0,15315.0,5414,16761,15380.0
2021-09-15,15300.0,15380.0,14790.0,14890.0,4134,16914,15085.0
2021-09-16,14930.0,15365.0,14510.0,15165.0,7355,17429,14920.0
2021-09-17,15200.0,15400.0,15005.0,15045.0,2442,17403,15155.0
2021-09-22,14960.0,15030.0,14600.0,14745.0,3548,18155,14820.0
2021-09-23,14745.0,14745.0,14250.0,14310.0,5726,19269,14425.0
2021-09-24,14270.0,14695.0,14210.0,14575.0,4135,19646,14445.0
2021-09-27,14630.0,15160.0,14400.0,15145.0,6566,18721,14950.0
2021-09-28,15060.0,15485.0,14990.0,15005.0,3534,18539,15215.0
2021-09-29,14965.0,15005.0,14790.0,14905.0,2646,18567,14895.0
2021-09-30,14885.0,15215.0,14830.0,14995.0,2921,18543,15045.0
2021-10-08,15000.0,15250.0,14950.0,15220.0,2890,18742,15150.0
2021-10-11,15390.0,16360.0,15330.0,16360.0,8182,18975,15970.0
2021-10-12,16450.0,16625.0,16025.0,16250.0,5943,17878,16325.0
2021-10-13,16500.0,16785.0,15705.0,16020.0,6765,18155,16215.0
2021-10-14,15860.0,15950.0,15500.0,15555.0,4499,18521,15690.0
2021-10-15,15690.0,15995.0,15600.0,15880.0,3552,18705,15835.0
2021-10-18,16030.0,16495.0,16030.0,16215.0,3767,18538,16245.0
2021-10-19,16030.0,16425.0,16030.0,16385.0,3640,18809,16305.0
2021-10-20,16355.0,16555.0,15940.0,16160.0,4553,18721,16370.0
2021-10-21,16110.0,16305.0,15780.0,15780.0,4939,19107,16025.0
2021-10-22,15800.0,16020.0,15800.0,15980.0,3112,19039,15935.0
2021-10-25,16600.0,17000.0,16320.0,16430.0,11925,19202,16670.0
2021-10-26,16300.0,16525.0,16250.0,16510.0,3461,19425,16415.0
